model,seed,macro_AUC,macro_F1,micro_F1,subset_acc,hamming,AUC_Kn,F1_Kn,P_Kn,R_Kn,AUC_Cm,F1_Cm,P_Cm,R_Cm,AUC_Ap,F1_Ap,P_Ap,R_Ap,AUC_An,F1_An,P_An,R_An,AUC_Sn,F1_Sn,P_Sn,R_Sn,AUC_Ev,F1_Ev,P_Ev,R_Ev,_oof_score
Ridge-a1,15,0.677286703473516,0.45329646890549496,0.45595854922279794,0.08398950131233596,0.3215223097112861,0.8249860568878973,0.47058823529411764,0.4375,0.509090909090909,0.7060040496522582,0.44329896907216493,0.35833333333333334,0.581081081081081,0.577548903378779,0.45394736842105265,0.42073170731707316,0.4928571428571429,0.6247328244274808,0.4689655172413793,0.4276729559748428,0.5190839694656488,0.6768311511857706,0.5,0.5,0.5,0.653617235308911,0.3829787234042553,0.3302752293577982,0.45569620253164556,"[[0.14938587 0.90063071 0.91395195 0.53699521 0.04051753 0.10514556]
 [0.6543668  0.65859125 0.72211392 0.19595667 0.01573163 0.40959263]
 [0.37226039 0.46295992 0.93774004 0.07965648 0.41657163 0.39677807]
 ...
 [0.61126759 0.97425728 0.82415102 0.32915866 0.5681106  0.67331187]
 [0.39643558 0.57531806 0.23537378 0.09471802 0.11764437 0.67450208]
 [0.8506207  0.30811532 0.53872435 0.22748038 0.79755554 0.32816532]]"
Ridge-a1,16,0.6776015286087519,0.46705148591431356,0.4702336096458176,0.10761154855643044,0.30752405949256345,0.8230340211935303,0.4806201550387597,0.4189189189189189,0.5636363636363636,0.6725944185227573,0.4277456647398844,0.37373737373737376,0.5,0.5759632483698873,0.4786885245901639,0.44242424242424244,0.5214285714285715,0.6092519083969465,0.44765342960288806,0.4246575342465753,0.4732824427480916,0.6756114130434783,0.5328185328185329,0.5267175572519084,0.5390625,0.7091541621259118,0.43478260869565216,0.38095238095238093,0.5063291139240507,"[[0.03994105 0.93817257 0.76736553 0.74542234 0.11857532 0.12919519]
 [0.64857255 0.62520715 0.530377   0.3011681  0.02367277 0.58708494]
 [0.17952445 0.3023595  0.99361686 0.27309149 0.52764048 0.53163066]
 ...
 [0.36783169 0.981556   0.8187848  0.45256899 0.58837359 0.71352906]
 [0.40724709 0.33534008 0.17846258 0.3886562  0.06638043 0.68391557]
 [0.87361079 0.33398805 0.69788867 0.25467122 0.8128745  0.33824179]]"
Ridge-a1,17,0.6749029530346661,0.47365884682320775,0.4701492537313433,0.09711286089238845,0.310586176727909,0.8356385945343,0.5625,0.4931506849315068,0.6545454545454545,0.6625143058367814,0.384180790960452,0.3300970873786408,0.4594594594594595,0.5348695909899229,0.40264026402640263,0.37423312883435583,0.4357142857142857,0.6387022900763359,0.4908424908424908,0.47183098591549294,0.5114503816793893,0.6761672430830039,0.5584905660377358,0.5401459854014599,0.578125,0.701525693687652,0.44329896907216493,0.3739130434782609,0.5443037974683544,"[[0.04192124 0.94901328 0.73168565 0.45641704 0.20985889 0.08151262]
 [0.76041542 0.41209314 0.81974222 0.24600698 0.02312944 0.37469283]
 [0.52093063 0.58423782 0.60755015 0.05833639 0.76056572 0.41912639]
 ...
 [0.39622149 0.96284923 0.93783984 0.44980774 0.48368346 0.47780528]
 [0.38776367 0.48252489 0.36752452 0.2585508  0.07547884 0.72786925]
 [0.90736316 0.34719293 0.45919554 0.26850345 0.88403751 0.32497201]]"
PassiveAggressive-C1,13,0.6504804746769793,0.42779478778857366,0.4363103953147877,0.08136482939632546,0.336832895888014,0.8175683212493029,0.421875,0.3698630136986301,0.4909090909090909,0.6681265956510255,0.39325842696629215,0.33653846153846156,0.47297297297297297,0.5518968583283936,0.4444444444444444,0.40963855421686746,0.4857142857142857,0.6036030534351146,0.45652173913043476,0.43448275862068964,0.48091603053435117,0.6526679841897233,0.5089605734767025,0.47019867549668876,0.5546875,0.6090200352083158,0.3417085427135678,0.2833333333333333,0.43037974683544306,"[[0.04374059 0.94447769 0.48968944 0.51927372 0.18475074 0.302399  ]
 [0.73368089 0.6157194  0.39130576 0.10420129 0.01316311 0.25337045]
 [0.28688936 0.54335078 0.46463443 0.01670365 0.324988   0.30709307]
 ...
 [0.28216792 0.92097064 0.74724453 0.44451151 0.35333975 0.69511719]
 [0.52082912 0.18880588 0.44936217 0.01273556 0.18090473 0.39310978]
 [0.91292557 0.26710278 0.72440911 0.19254364 0.52614353 0.31388716]]"
PassiveAggressive-C1,14,0.6519069539017276,0.4307988660426006,0.43654114365411434,0.05774278215223097,0.35345581802274717,0.8384272169548244,0.45901639344262296,0.417910447761194,0.509090909090909,0.6266836869442732,0.32989690721649484,0.26666666666666666,0.43243243243243246,0.574510966212211,0.475,0.4222222222222222,0.5428571428571428,0.5595725190839694,0.4413793103448276,0.4025157232704403,0.48854961832061067,0.6643095355731224,0.5018181818181818,0.46938775510204084,0.5390625,0.6479377986419649,0.3776824034334764,0.2857142857142857,0.5569620253164557,"[[0.03640109 0.84571619 0.71249856 0.57101991 0.67934545 0.17503167]
 [0.39891709 0.51655036 0.36636241 0.29137557 0.02808581 0.34357431]
 [0.27624672 0.25515799 0.81915484 0.08944911 0.79044532 0.64605124]
 ...
 [0.44183925 0.90830914 0.54419191 0.15176454 0.50913931 0.48966563]
 [0.37393013 0.02733141 0.4035893  0.63527008 0.06740006 0.29121512]
 [0.93440442 0.51562368 0.52599925 0.06954859 0.9035125  0.56379493]]"
PassiveAggressive-C1,15,0.6590474626102291,0.438065253840531,0.4442846872753415,0.07874015748031496,0.33814523184601925,0.8157836029001674,0.43103448275862066,0.4098360655737705,0.45454545454545453,0.7040232414825249,0.4195121951219512,0.3282442748091603,0.581081081081081,0.5866034380557202,0.4755700325732899,0.437125748502994,0.5214285714285715,0.5913129770992367,0.4452054794520548,0.40372670807453415,0.4961832061068702,0.6574542984189723,0.4925373134328358,0.4714285714285714,0.515625,0.5991072177047531,0.3645320197044335,0.29838709677419356,0.46835443037974683,"[[0.21886599 0.91450973 0.57884909 0.54420129 0.05983732 0.15704231]
 [0.46852405 0.85309296 0.72061231 0.07318053 0.04395134 0.20408441]
 [0.14820271 0.44610239 0.81298711 0.05331978 0.56186941 0.31290096]
 ...
 [0.75776605 0.9873804  0.52752967 0.2725869  0.20891853 0.82274671]
 [0.33189894 0.26182261 0.23530155 0.03180638 0.11975744 0.54197871]
 [0.86598735 0.2789518  0.48428408 0.35761543 0.90366988 0.37058524]]"
PassiveAggressive-C1,16,0.6608721470634905,0.4401410392571259,0.44216691068814057,0.07611548556430446,0.3333333333333333,0.8292805354155048,0.45528455284552843,0.4117647058823529,0.509090909090909,0.663878862575931,0.37373737373737376,0.29838709677419356,0.5,0.5572762299940722,0.4536741214057508,0.41040462427745666,0.5071428571428571,0.593526717557252,0.43416370106761565,0.4066666666666667,0.46564885496183206,0.6543663537549407,0.4864864864864865,0.48091603053435117,0.4921875,0.6669041830832425,0.4375,0.37168141592920356,0.5316455696202531,"[[0.04560178 0.98857086 0.45134609 0.44126895 0.1658673  0.11810798]
 [0.44474913 0.67496    0.6835491  0.4849494  0.03329405 0.27734452]
 [0.06328889 0.28254101 0.99484952 0.59952372 0.50895794 0.36676428]
 ...
 [0.41472493 0.99410046 0.65005419 0.27100624 0.61127712 0.77964373]
 [0.40640336 0.1331439  0.35424261 0.16466939 0.1164467  0.59098026]
 [0.89459744 0.27252619 0.35272822 0.50791925 0.89776887 0.67803968]]"
PassiveAggressive-C1,17,0.6539055301454618,0.42137757067922976,0.4213606437454279,0.06824146981627296,0.3460192475940507,0.8390407138873396,0.4666666666666667,0.4307692307692308,0.509090909090909,0.6214895677436394,0.3617021276595745,0.2982456140350877,0.4594594594594595,0.5275637225844695,0.3745819397993311,0.3522012578616352,0.4,0.6275267175572519,0.48936170212765956,0.45695364238410596,0.5267175572519084,0.66211709486166,0.4621212121212121,0.4485294117647059,0.4765625,0.6456953642384106,0.37383177570093457,0.2962962962962963,0.5063291139240507,"[[0.06117616 0.90531792 0.3527407  0.46073214 0.35616173 0.13278127]
 [0.7238953  0.54072242 0.95738786 0.34665985 0.01807955 0.23403038]
 [0.3760847  0.60988067 0.52532914 0.06143888 0.72393736 0.46557862]
 ...
 [0.63139126 0.97152868 0.54929817 0.2626501  0.13885081 0.51193051]
 [0.35588831 0.2651765  0.4087773  0.40846501 0.09964284 0.45119287]
 [0.93754115 0.39190893 0.44691223 0.58089035 0.94339964 0.51657269]]"
kNN-21,13,0.6549129371412666,0.4469704921037015,0.45074415308291993,0.08661417322834646,0.33902012248468943,0.779196876742889,0.4305555555555556,0.34831460674157305,0.5636363636363636,0.6637468086979488,0.42,0.3333333333333333,0.5675675675675675,0.5533935981031417,0.45791245791245794,0.43312101910828027,0.4857142857142857,0.5827175572519085,0.4444444444444444,0.38857142857142857,0.5190839694656488,0.6642168972332017,0.49814126394052044,0.475177304964539,0.5234375,0.6862058848185095,0.4307692307692308,0.3620689655172414,0.5316455696202531,"[[0.46890212 0.85979087 0.25640816 0.40873914 0.75039462 0.51115312]
 [0.52588022 0.32841198 0.39274768 0.25144081 0.01897175 0.81690139]
 [0.34208315 0.4185684  0.97482452 0.29540114 0.20343675 0.47701917]
 ...
 [0.67775169 0.93296001 0.93287179 0.81369106 0.25424265 0.2783325 ]
 [0.22358604 0.5027716  0.86284292 0.05741756 0.46848882 0.67173831]
 [0.93197294 0.18461054 0.53443022 0.07909928 0.65541815 0.31391469]]"
kNN-21,14,0.663456159994915,0.4380581668708498,0.44490934449093444,0.07874015748031496,0.34820647419072615,0.7916899051868377,0.4,0.3157894736842105,0.5454545454545454,0.6375121049388149,0.375,0.291044776119403,0.527027027027027,0.5759632483698873,0.47435897435897434,0.43023255813953487,0.5285714285714286,0.6055267175572518,0.4589041095890411,0.4161490683229814,0.5114503816793893,0.6603878458498025,0.47232472324723246,0.44755244755244755,0.5,0.7096571380668958,0.44776119402985076,0.36885245901639346,0.569620253164557,"[[0.2142896  0.79304605 0.31258965 0.61782809 0.79214641 0.15284636]
 [0.40874481 0.05772179 0.71088729 0.14554984 0.0709176  0.67552206]
 [0.27403316 0.38877102 0.87987911 0.41735994 0.53056497 0.45233205]
 ...
 [0.77042096 0.88075507 0.72095054 0.60073055 0.50872392 0.38390463]
 [0.11513158 0.20661026 0.7593035  0.30504964 0.09259382 0.60091986]
 [0.71963512 0.36866851 0.64523317 0.06990441 0.87414708 0.24679547]]"
kNN-21,15,0.6542406598737466,0.427430297230516,0.43478260869565216,0.07086614173228346,0.3468941382327209,0.7422755158951477,0.3888888888888889,0.3146067415730337,0.509090909090909,0.6912580332775772,0.41025641025641024,0.3305785123966942,0.5405405405405406,0.5433313574392413,0.4407894736842105,0.40853658536585363,0.4785714285714286,0.6095267175572519,0.4594594594594595,0.4121212121212121,0.5190839694656488,0.6607892786561265,0.4794007490636704,0.460431654676259,0.5,0.6782630564171347,0.38578680203045684,0.3220338983050847,0.4810126582278481,"[[0.35591894 0.6237559  0.4329544  0.22757839 0.69438436 0.33651329]
 [0.53260398 0.1324196  0.78259395 0.09675236 0.09128248 0.77747523]
 [0.29084339 0.22148975 0.95314745 0.59437311 0.05694021 0.39589357]
 ...
 [0.81595028 0.94330148 0.76111294 0.59623058 0.29138723 0.49342053]
 [0.1910006  0.54746532 0.67219009 0.30186778 0.21508533 0.75909014]
 [0.69519056 0.24436153 0.0955187  0.37570177 0.81857672 0.37189007]]"
kNN-21,16,0.6695796956619443,0.4426195783332143,0.44763271162123386,0.08661417322834646,0.336832895888014,0.7944227551589516,0.43283582089552236,0.3670886075949367,0.5272727272727272,0.6689629368782463,0.38974358974358975,0.3140495867768595,0.5135135135135135,0.5876407824540605,0.47096774193548385,0.4294117647058823,0.5214285714285715,0.595145038167939,0.44966442953020136,0.40119760479041916,0.5114503816793893,0.647943428853755,0.4772727272727273,0.4632352941176471,0.4921875,0.723363232458714,0.43523316062176165,0.3684210526315789,0.5316455696202531,"[[0.48819756 0.95227223 0.30453231 0.49089096 0.39441002 0.16756895]
 [0.40695686 0.2859893  0.40686119 0.19294177 0.09394356 0.83555046]
 [0.0852459  0.25770369 0.97011782 0.53893156 0.13981162 0.39028755]
 ...
 [0.62547586 0.96977964 0.92130302 0.66295029 0.15328409 0.22419531]
 [0.20236804 0.35630635 0.67263121 0.66530296 0.13388006 0.73612746]
 [0.67306341 0.18808364 0.58718338 0.13587664 0.76540629 0.38764451]]"
kNN-21,17,0.6569338781199878,0.4349524093147021,0.43722943722943725,0.08136482939632546,0.34120734908136485,0.7847741215839374,0.44155844155844154,0.3434343434343434,0.6181818181818182,0.6698432960647943,0.3769633507853403,0.3076923076923077,0.4864864864864865,0.5313870776526378,0.4158415841584158,0.38650306748466257,0.45,0.5875114503816794,0.460431654676259,0.43537414965986393,0.48854961832061067,0.652436388339921,0.4827586206896552,0.47368421052631576,0.4921875,0.7156509346969571,0.4321608040201005,0.35833333333333334,0.5443037974683544,"[[0.54701745 0.87371762 0.23293131 0.27446832 0.63526799 0.47052615]
 [0.39356706 0.09056555 0.59990561 0.25048718 0.06110692 0.81640974]
 [0.32533258 0.36255737 0.49665594 0.51179745 0.43212805 0.429503  ]
 ...
 [0.7587839  0.94238945 0.91760989 0.75063863 0.12573921 0.45326386]
 [0.21822415 0.39931377 0.62949274 0.48613467 0.15295086 0.79151628]
 [0.91034469 0.24503842 0.38790941 0.24717571 0.78852738 0.26991529]]"
kNN-11,13,0.6569288140356117,0.43477255886896615,0.43815201192250375,0.08661417322834646,0.32983377077865267,0.7903792526491913,0.45528455284552843,0.4117647058823529,0.509090909090909,0.6472840919094991,0.40414507772020725,0.3277310924369748,0.527027027027027,0.5721991701244813,0.43853820598006643,0.40993788819875776,0.4714285714285714,0.5965343511450382,0.449438202247191,0.4411764705882353,0.4580152671755725,0.6694664031620554,0.4888888888888889,0.4647887323943662,0.515625,0.6657096152234051,0.3723404255319149,0.3211009174311927,0.4430379746835443,"[[0.53204809 0.79157912 0.37827256 0.31891162 0.66048042 0.7459363 ]
 [0.35681102 0.4852704  0.23389599 0.46284841 0.08787035 0.78184496]
 [0.57805447 0.4054763  0.74235793 0.54642242 0.15709569 0.47319171]
 ...
 [0.85288165 0.97162656 0.89245864 0.54333935 0.03081471 0.37992579]
 [0.29934211 0.48543716 0.91283153 0.32170947 0.16647192 0.74509202]
 [0.84019474 0.20058718 0.35657795 0.25954953 0.87613585 0.65574475]]"
kNN-11,14,0.6717562669801307,0.4643020737338433,0.4697508896797153,0.09711286089238845,0.3258967629046369,0.8219743446737312,0.4461538461538462,0.38666666666666666,0.5272727272727272,0.6431023857733955,0.40414507772020725,0.3277310924369748,0.527027027027027,0.5906639004149378,0.4794952681388013,0.4293785310734463,0.5428571428571428,0.5881984732824428,0.46308724832214765,0.41317365269461076,0.5267175572519084,0.6774024209486165,0.5259259259259259,0.5,0.5546875,0.7091960767876603,0.467005076142132,0.3898305084745763,0.5822784810126582,"[[0.27960526 0.65245899 0.2576023  0.68629978 0.67991005 0.41605264]
 [0.40466242 0.17829585 0.64032169 0.25740092 0.07061753 0.5946178 ]
 [0.5181945  0.31914917 0.73356937 0.35412895 0.27208044 0.58231672]
 ...
 [0.92307165 0.96068455 0.78900114 0.56820004 0.03352719 0.3527179 ]
 [0.27960526 0.25827181 0.79922029 0.73271614 0.04637508 0.69489824]
 [0.82211775 0.4447864  0.65202943 0.08591576 0.54760364 0.35704126]]"
kNN-11,15,0.6640822914308369,0.4399056378169184,0.446491849751949,0.05774278215223097,0.3416447944006999,0.7811210262130507,0.4496124031007752,0.3918918918918919,0.5272727272727272,0.6781626903776741,0.375,0.291044776119403,0.527027027027027,0.592086544161233,0.4984025559105431,0.4508670520231214,0.5571428571428572,0.6099847328244274,0.48109965635738833,0.4375,0.5343511450381679,0.6629199604743082,0.44696969696969696,0.4338235294117647,0.4609375,0.6602187945343281,0.3883495145631068,0.31496062992125984,0.5063291139240507,"[[0.61180256 0.79589154 0.40223177 0.52467095 0.44514572 0.56869871]
 [0.35363825 0.14814815 0.43634577 0.08372834 0.08650527 0.91810683]
 [0.58133599 0.34156465 0.57635339 0.53167467 0.11520831 0.23846747]
 ...
 [0.86462774 0.96789149 0.77983883 0.32887925 0.10153803 0.63862792]
 [0.26384365 0.48100563 0.7206705  0.56653417 0.18631953 0.83175575]
 [0.55678364 0.45445403 0.50849639 0.678241   0.75729902 0.58813906]]"
kNN-11,16,0.6669732004361918,0.4342850394678707,0.43843416370106764,0.07611548556430446,0.3451443569553806,0.8226993865030675,0.4397163120567376,0.36046511627906974,0.5636363636363636,0.6653754731930627,0.4019138755980861,0.3111111111111111,0.5675675675675675,0.5806461173681091,0.461038961038961,0.4226190476190476,0.5071428571428571,0.5706106870229007,0.4250871080139373,0.391025641025641,0.46564885496183206,0.650104990118577,0.4925373134328358,0.4714285714285714,0.515625,0.7124025484114344,0.3854166666666667,0.3274336283185841,0.46835443037974683,"[[0.61267292 0.79723066 0.62397523 0.2515994  0.14740753 0.30093099]
 [0.36489065 0.50026224 0.41254469 0.43038621 0.0810367  0.6181743 ]
 [0.33114754 0.34291206 0.60685153 0.60519557 0.20147262 0.25892775]
 ...
 [0.83828273 0.97888618 0.82158553 0.28007925 0.08479325 0.60712382]
 [0.33114754 0.27402435 0.70010631 0.88690778 0.18339141 0.65413018]
 [0.79211234 0.40864384 0.61133789 0.10677714 0.51296025 0.3476547 ]]"
kNN-11,17,0.6590422897824678,0.4382301777085833,0.4393063583815029,0.06561679790026247,0.3394575678040245,0.797824874511991,0.4626865671641791,0.3924050632911392,0.5636363636363636,0.6490888282419227,0.39790575916230364,0.3247863247863248,0.5135135135135135,0.5637225844694724,0.4266666666666667,0.4,0.45714285714285713,0.5862290076335879,0.4482758620689655,0.4088050314465409,0.4961832061068702,0.6568058300395258,0.4797047970479705,0.45454545454545453,0.5078125,0.7005826137983067,0.41414141414141414,0.3445378151260504,0.5189873417721519,"[[0.540606   0.85622944 0.2311168  0.31690538 0.57412037 0.71932063]
 [0.37145603 0.20377656 0.60979226 0.47279405 0.06968071 0.57853784]
 [0.54563139 0.30091839 0.29978227 0.30081821 0.28240192 0.60742496]
 ...
 [0.65310362 0.9773704  0.8844721  0.543569   0.07175298 0.61614867]
 [0.29449838 0.32938165 0.6539909  0.72752025 0.13185058 0.83864385]
 [0.83306836 0.25748211 0.5638204  0.47572768 0.78741183 0.42706954]]"
NearestCentroid,13,0.6851540226362718,0.4745499195129763,0.47761194029850745,0.11548556430446194,0.30621172353455817,0.8175683212493029,0.496,0.44285714285714284,0.5636363636363636,0.6974205475834141,0.42857142857142855,0.3611111111111111,0.527027027027027,0.583787788974511,0.46621621621621623,0.4423076923076923,0.4928571428571429,0.6560916030534352,0.5266903914590747,0.49333333333333335,0.5648854961832062,0.677834733201581,0.5019607843137255,0.5039370078740157,0.5,0.6782211417553861,0.42786069651741293,0.3524590163934426,0.5443037974683544,"[[0.17364488 0.94096615 0.54654209 0.72781511 0.22428311 0.31461513]
 [0.86884538 0.53958035 0.51388055 0.03665437 0.00522912 0.55644961]
 [0.59868823 0.64201254 0.67432348 0.06916559 0.2901476  0.57334839]
 ...
 [0.31183526 0.90257001 0.94415375 0.84600359 0.50137354 0.21043071]
 [0.61927168 0.63244972 0.49264246 0.38536595 0.1548403  0.69623883]
 [0.88393059 0.39891269 0.74036413 0.24349907 0.49138094 0.36096966]]"
NearestCentroid,14,0.6851740197159439,0.482973730005582,0.48952095808383234,0.14173228346456693,0.2983377077865267,0.8235917456776353,0.46956521739130436,0.45,0.4909090909090909,0.6871643630601285,0.4508670520231214,0.3939393939393939,0.527027027027027,0.6083580320094842,0.5206349206349207,0.4685714285714286,0.5857142857142857,0.6197557251908397,0.4835164835164835,0.4647887323943662,0.5038167938931297,0.6846899703557312,0.5149253731343284,0.4928571428571429,0.5390625,0.6874842820018443,0.4583333333333333,0.3893805309734513,0.5569620253164557,"[[0.13841772 0.92306511 0.62518777 0.73388037 0.25439543 0.32609199]
 [0.75460843 0.52907547 0.75961865 0.11128296 0.01597768 0.44898574]
 [0.54616435 0.471959   0.66803197 0.21028645 0.60401099 0.63020863]
 ...
 [0.41318635 0.90104254 0.86048491 0.76511752 0.54795939 0.11415014]
 [0.56211156 0.56529227 0.36084859 0.66637919 0.07217688 0.50856998]
 [0.82224775 0.49953147 0.88965106 0.07950962 0.70169137 0.28885905]]"
NearestCentroid,15,0.6805210272834296,0.470949528941876,0.4737631184407796,0.09711286089238845,0.30708661417322836,0.8102063580591188,0.45901639344262296,0.417910447761194,0.509090909090909,0.7191654194911523,0.4782608695652174,0.4,0.5945945945945946,0.5777119146413752,0.4377104377104377,0.4140127388535032,0.4642857142857143,0.6324580152671756,0.5211267605633803,0.48366013071895425,0.5648854961832062,0.6686326581027667,0.49242424242424243,0.47794117647058826,0.5078125,0.674951798138989,0.4371584699453552,0.38461538461538464,0.5063291139240507,"[[0.26575185 0.91864995 0.62389453 0.73402887 0.22866767 0.43160789]
 [0.8169465  0.64570731 0.6262313  0.16391001 0.01658248 0.61789824]
 [0.51660279 0.54542177 0.82872045 0.15777339 0.3946004  0.46192601]
 ...
 [0.51428232 0.95353006 0.92789243 0.72155147 0.62769536 0.3971525 ]
 [0.67267701 0.63049538 0.2972505  0.34617622 0.13579404 0.67037649]
 [0.78183431 0.46350648 0.61315533 0.21407167 0.69489979 0.41284201]]"
NearestCentroid,16,0.6758815814492122,0.46284485313792184,0.46996996996997,0.11548556430446194,0.3088363954505687,0.812994980479643,0.4793388429752066,0.4393939393939394,0.5272727272727272,0.6802535434457258,0.3977272727272727,0.3431372549019608,0.47297297297297297,0.5865737996443391,0.511326860841424,0.46745562130177515,0.5642857142857143,0.5989312977099236,0.45878136200716846,0.43243243243243246,0.48854961832061067,0.669435523715415,0.5190839694656488,0.5074626865671642,0.53125,0.7071003437002263,0.41081081081081083,0.3584905660377358,0.4810126582278481,"[[0.17051763 0.91608308 0.55742374 0.83710263 0.17842384 0.31323316]
 [0.83244699 0.78417137 0.42616568 0.11804429 0.01030293 0.68901361]
 [0.30314223 0.38855672 0.85797257 0.33922565 0.49637806 0.52697067]
 ...
 [0.31886102 0.94578554 0.94071639 0.79152246 0.61429824 0.28209283]
 [0.63760395 0.57393957 0.26440358 0.76559381 0.12645283 0.67438543]
 [0.81149608 0.44904545 0.75668937 0.20708047 0.69618384 0.32216337]]"
NearestCentroid,17,0.6778955054822822,0.47007938841318886,0.4688473520249221,0.11811023622047244,0.2983377077865267,0.8258784160624651,0.5039370078740157,0.4444444444444444,0.5818181818181818,0.6811779205916014,0.44047619047619047,0.39361702127659576,0.5,0.5409010077059869,0.43448275862068964,0.42,0.45,0.636,0.48031496062992124,0.4959349593495935,0.46564885496183206,0.6743453557312252,0.5096525096525096,0.5038167938931297,0.515625,0.7090703328024144,0.45161290322580644,0.3925233644859813,0.5316455696202531,"[[0.24217767 0.94853206 0.53738655 0.70522602 0.22845107 0.30160243]
 [0.8670658  0.67216594 0.73914854 0.06882251 0.01090959 0.59574814]
 [0.50789143 0.55489183 0.38443007 0.19584191 0.60743427 0.54119129]
 ...
 [0.36457133 0.9320157  0.98134209 0.90331932 0.56988266 0.22305425]
 [0.6619132  0.64324575 0.25149397 0.41913407 0.08448883 0.72004482]
 [0.85056931 0.45930123 0.62276593 0.21440712 0.80714187 0.28799785]]"
majority-level,13,,0.08957133717210493,0.2834008097165992,0.14960629921259844,0.30971128608923887,,0.0,,,,0.0,,,,0.5374280230326296,,,,0.0,,,,0.0,,,,0.0,,,
freq-random,13,,0.27734726325246656,0.29900332225913623,0.06036745406824147,0.36920384951881013,,0.14953271028037382,,,,0.2597402597402597,,,,0.34782608695652173,,,,0.3474903474903475,,,,0.3305785123966942,,,,0.2289156626506024,,,
freq-random,14,,0.2773476158866453,0.30431244914564687,0.047244094488188976,0.37401574803149606,,0.125,,,,0.2585034013605442,,,,0.36981132075471695,,,,0.38235294117647056,,,,0.3104693140794224,,,,0.21794871794871795,,,
freq-random,15,,0.276660291352497,0.3051948051948052,0.015748031496062992,0.37445319335083116,,0.11764705882352941,,,,0.3037974683544304,,,,0.38235294117647056,,,,0.4,,,,0.30522088353413657,,,,0.1509433962264151,,,
freq-random,16,,0.2665369260384508,0.28738512949039263,0.05774278215223097,0.3731408573928259,,0.1864406779661017,,,,0.18543046357615894,,,,0.299625468164794,,,,0.39183673469387753,,,,0.3346303501945525,,,,0.20125786163522014,,,
freq-random,17,,0.25804930658863073,0.28760330578512394,0.031496062992125984,0.37707786526684167,,0.1,,,,0.21621621621621623,,,,0.40714285714285714,,,,0.3035019455252918,,,,0.2992125984251969,,,,0.2222222222222222,,,
