Verb,Accepted,AcceptedCount,AcceptedPattern,PrimaryDomain,OtherDomains,SoftAccepted,SoftAcceptedCount,SoftPattern,SoftPrimaryDomain,SoftOtherDomains,score_Kn,score_Cm,score_Ap,score_An,score_Sn,score_Ev,cal_score_Kn,thr_Kn,meets_thr_Kn,cal_score_Cm,thr_Cm,meets_thr_Cm,cal_score_Ap,thr_Ap,meets_thr_Ap,cal_score_An,thr_An,meets_thr_An,cal_score_Sn,thr_Sn,meets_thr_Sn,cal_score_Ev,thr_Ev,meets_thr_Ev,accept_Kn,accept_Cm,accept_Ap,accept_An,accept_Sn,accept_Ev
ascend,True,1,001000,Ap,,True,1,001000,Ap,,0.427,0.09,0.791,0.027,0.16,0.444,0.426727,0.840314,0,0.089906,0.717277,0,0.790707,0.591623,1,0.02678,0.657068,0,0.160343,0.643979,0,0.444158,0.743455,0,0,0,1,0,0,0
ascribe,True,1,001000,Ap,,True,1,001000,Ap,,0.38,0.263,0.755,0.061,0.102,0.111,0.379927,0.840314,0,0.263066,0.717277,0,0.755495,0.591623,1,0.061471,0.657068,0,0.101853,0.643979,0,0.11086,0.743455,0,0,0,1,0,0,0
ask,True,2,001100,An,Ap,True,3,101100,Kn,"Ap, An",0.839,0.603,0.791,0.812,0.321,0.069,0.838848,0.840314,0,0.602935,0.717277,0,0.791007,0.591623,1,0.812171,0.657068,1,0.320687,0.643979,0,0.069425,0.743455,0,0,0,1,1,0,0
aspirate,True,1,001000,Ap,,True,1,001000,Ap,,0.263,0.068,0.97,0.02,0.347,0.071,0.262503,0.840314,0,0.06754,0.717277,0,0.969758,0.591623,1,0.019595,0.657068,0,0.347206,0.643979,0,0.071473,0.743455,0,0,0,1,0,0,0
aspire,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.326,0.068,0.914,0.08,0.585,0.527,0.32558,0.840314,0,0.068489,0.717277,0,0.913763,0.591623,1,0.079801,0.657068,0,0.585059,0.643979,0,0.526987,0.743455,0,0,0,1,0,0,0
assert,True,1,000001,Ev,,True,1,000001,Ev,,0.192,0.597,0.399,0.544,0.501,0.786,0.191555,0.840314,0,0.596705,0.717277,0,0.399361,0.591623,0,0.544462,0.657068,0,0.501081,0.643979,0,0.786412,0.743455,1,0,0,0,0,0,1
assimilate,True,2,010010,Cm,Sn,True,2,010010,Cm,Sn,0.065,0.756,0.354,0.181,0.718,0.17,0.065293,0.840314,0,0.756129,0.717277,1,0.354427,0.591623,0,0.180986,0.657068,0,0.718242,0.643979,1,0.169849,0.743455,0,0,1,0,0,1,0
assist,True,2,010010,Sn,Cm,True,2,010010,Sn,Cm,0.411,0.766,0.115,0.007,0.794,0.107,0.411227,0.840314,0,0.76593,0.717277,1,0.115028,0.591623,0,0.007143,0.657068,0,0.7939,0.643979,1,0.107164,0.743455,0,0,1,0,0,1,0
assume,True,1,000010,Sn,,True,2,010010,Sn,Cm,0.032,0.677,0.253,0.485,0.794,0.604,0.031656,0.840314,0,0.676898,0.717277,0,0.253365,0.591623,0,0.484723,0.657068,0,0.793979,0.643979,1,0.604021,0.743455,0,0,0,0,0,1,0
assure,False,0,000000,,,False,0,000000,,,0.368,0.307,0.26,0.093,0.179,0.376,0.367932,0.840314,0,0.306938,0.717277,0,0.259512,0.591623,0,0.09329,0.657068,0,0.178769,0.643979,0,0.375844,0.743455,0,0,0,0,0,0,0
astonish,True,1,001000,Ap,,True,1,001000,Ap,,0.616,0.382,0.906,0.163,0.337,0.294,0.615829,0.840314,0,0.381781,0.717277,0,0.905508,0.591623,1,0.163435,0.657068,0,0.336743,0.643979,0,0.293678,0.743455,0,0,0,1,0,0,0
atomize,True,1,000010,Sn,,True,1,000010,Sn,,0.287,0.465,0.487,0.389,0.647,0.109,0.287176,0.840314,0,0.464562,0.717277,0,0.486836,0.591623,0,0.388552,0.657068,0,0.646579,0.643979,1,0.108537,0.743455,0,0,0,0,0,1,0
attack,True,1,001000,Ap,,True,2,011000,Ap,Cm,0.443,0.647,0.807,0.501,0.163,0.123,0.443234,0.840314,0,0.64737,0.717277,0,0.807102,0.591623,1,0.5013,0.657068,0,0.162951,0.643979,0,0.122519,0.743455,0,0,0,1,0,0,0
attempt,False,0,000000,,,True,2,100010,Kn,Sn,0.787,0.608,0.077,0.23,0.635,0.318,0.786688,0.840314,0,0.607826,0.717277,0,0.077271,0.591623,0,0.229564,0.657068,0,0.635025,0.643979,0,0.317782,0.743455,0,0,0,0,0,0,0
attend,True,3,111000,Cm,"Kn, Ap",True,3,111000,Cm,"Kn, Ap",0.887,0.929,0.795,0.051,0.38,0.109,0.887496,0.840314,1,0.929078,0.717277,1,0.794929,0.591623,1,0.051455,0.657068,0,0.379502,0.643979,0,0.108769,0.743455,0,1,1,1,0,0,0
attenuate,False,0,000000,,,True,1,001000,Ap,,0.045,0.121,0.517,0.203,0.207,0.111,0.045489,0.840314,0,0.12099,0.717277,0,0.516613,0.591623,0,0.202991,0.657068,0,0.207169,0.643979,0,0.111216,0.743455,0,0,0,0,0,0,0
attest,True,1,001000,Ap,,True,2,001100,Ap,An,0.326,0.409,0.904,0.563,0.072,0.454,0.326476,0.840314,0,0.408513,0.717277,0,0.9036,0.591623,1,0.562801,0.657068,0,0.071994,0.643979,0,0.453591,0.743455,0,0,0,1,0,0,0
attract,True,1,001000,Ap,,True,1,001000,Ap,,0.706,0.536,0.605,0.034,0.534,0.21,0.705975,0.840314,0,0.536306,0.717277,0,0.605257,0.591623,1,0.03351,0.657068,0,0.533606,0.643979,0,0.210003,0.743455,0,0,0,1,0,0,0
attribute,True,1,001000,Ap,,True,1,001000,Ap,,0.529,0.603,0.901,0.019,0.13,0.105,0.529301,0.840314,0,0.602594,0.717277,0,0.901101,0.591623,1,0.019107,0.657068,0,0.129609,0.643979,0,0.105353,0.743455,0,0,0,1,0,0,0
augment,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.066,0.09,0.54,0.017,0.727,0.082,0.066105,0.840314,0,0.090238,0.717277,0,0.540259,0.591623,0,0.016589,0.657068,0,0.726917,0.643979,1,0.081642,0.743455,0,0,0,0,0,1,0
authorize,True,1,000100,An,,True,2,001100,An,Ap,0.146,0.499,0.746,0.841,0.084,0.529,0.14609,0.840314,0,0.499027,0.717277,0,0.746275,0.591623,1,0.840755,0.657068,1,0.084388,0.643979,0,0.528722,0.743455,0,0,0,0,1,0,0
autoclave,True,1,001000,Ap,,True,1,001000,Ap,,0.231,0.028,0.803,0.197,0.221,0.442,0.230778,0.840314,0,0.02844,0.717277,0,0.802643,0.591623,1,0.197137,0.657068,0,0.221049,0.643979,0,0.442364,0.743455,0,0,0,1,0,0,0
automate,True,1,001000,Ap,,True,1,001000,Ap,,0.445,0.108,0.885,0.175,0.452,0.182,0.444724,0.840314,0,0.108452,0.717277,0,0.885395,0.591623,1,0.175155,0.657068,0,0.451962,0.643979,0,0.182129,0.743455,0,0,0,1,0,0,0
automatize,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.439,0.097,0.868,0.174,0.791,0.19,0.439153,0.840314,0,0.09699,0.717277,0,0.868062,0.591623,1,0.173797,0.657068,0,0.790615,0.643979,1,0.190045,0.743455,0,0,0,1,0,0,0
avail,False,0,000000,,,True,2,001100,An,Ap,0.617,0.463,0.52,0.611,0.032,0.558,0.616876,0.840314,0,0.4627,0.717277,0,0.519703,0.591623,0,0.611168,0.657068,0,0.032051,0.643979,0,0.558347,0.743455,0,0,0,0,0,0,0
average,True,1,001000,Ap,,True,3,001011,Ap,"Sn, Ev",0.528,0.587,0.684,0.471,0.618,0.652,0.528057,0.840314,0,0.587192,0.717277,0,0.68376,0.591623,1,0.470554,0.657068,0,0.617756,0.643979,0,0.651588,0.743455,0,0,0,1,0,0,0
avert,True,1,001000,Ap,,True,1,001000,Ap,,0.599,0.426,0.75,0.389,0.254,0.228,0.598848,0.840314,0,0.4261,0.717277,0,0.750071,0.591623,1,0.389236,0.657068,0,0.254005,0.643979,0,0.228192,0.743455,0,0,0,1,0,0,0
await,False,0,000000,,,True,1,100000,Kn,,0.736,0.535,0.445,0.053,0.132,0.478,0.735619,0.840314,0,0.534596,0.717277,0,0.44486,0.591623,0,0.053208,0.657068,0,0.132305,0.643979,0,0.478074,0.743455,0,0,0,0,0,0,0
backscatter,True,1,001000,Ap,,True,1,001000,Ap,,0.428,0.543,0.756,0.141,0.051,0.107,0.427662,0.840314,0,0.54343,0.717277,0,0.756207,0.591623,1,0.14149,0.657068,0,0.051319,0.643979,0,0.107314,0.743455,0,0,0,1,0,0,0
bail,True,1,000001,Ev,,True,1,000001,Ev,,0.35,0.315,0.485,0.185,0.022,0.951,0.349966,0.840314,0,0.315098,0.717277,0,0.485057,0.591623,0,0.185496,0.657068,0,0.022169,0.643979,0,0.950642,0.743455,1,0,0,0,0,0,1
bake,True,1,000100,An,,True,2,000110,An,Sn,0.522,0.025,0.394,0.837,0.608,0.541,0.522417,0.840314,0,0.024609,0.717277,0,0.393914,0.591623,0,0.836954,0.657068,1,0.608449,0.643979,0,0.540781,0.743455,0,0,0,0,1,0,0
balance,False,0,000000,,,True,1,000001,Ev,,0.592,0.111,0.192,0.397,0.405,0.742,0.59236,0.840314,0,0.110739,0.717277,0,0.19182,0.591623,0,0.396926,0.657068,0,0.404973,0.643979,0,0.742264,0.743455,0,0,0,0,0,0,0
base,False,0,000000,,,True,1,010000,Cm,,0.111,0.61,0.43,0.384,0.405,0.029,0.110769,0.840314,0,0.609748,0.717277,0,0.430427,0.591623,0,0.383844,0.657068,0,0.404614,0.643979,0,0.029116,0.743455,0,0,0,0,0,0,0
bate,True,1,001000,Ap,,True,1,001000,Ap,,0.215,0.076,0.754,0.063,0.167,0.238,0.214627,0.840314,0,0.076495,0.717277,0,0.754229,0.591623,1,0.062818,0.657068,0,0.167242,0.643979,0,0.238068,0.743455,0,0,0,1,0,0,0
bathe,True,1,001000,Ap,,True,1,001000,Ap,,0.256,0.229,0.911,0.051,0.072,0.124,0.255532,0.840314,0,0.228561,0.717277,0,0.911485,0.591623,1,0.051108,0.657068,0,0.072044,0.643979,0,0.124408,0.743455,0,0,0,1,0,0,0
bear,True,1,000100,An,,True,3,001110,An,"Ap, Sn",0.645,0.316,0.589,0.842,0.668,0.221,0.645031,0.840314,0,0.315651,0.717277,0,0.58883,0.591623,0,0.841646,0.657068,1,0.667599,0.643979,1,0.221235,0.743455,0,0,0,0,1,0,0
beat,True,1,001000,Ap,,True,2,001100,Ap,An,0.666,0.196,0.721,0.612,0.097,0.615,0.666498,0.840314,0,0.195728,0.717277,0,0.721052,0.591623,1,0.611959,0.657068,0,0.096613,0.643979,0,0.615051,0.743455,0,0,0,1,0,0,0
beautify,True,1,001000,Ap,,True,1,001000,Ap,,0.194,0.067,0.797,0.202,0.427,0.437,0.194453,0.840314,0,0.066899,0.717277,0,0.797445,0.591623,1,0.201885,0.657068,0,0.427303,0.643979,0,0.437498,0.743455,0,0,0,1,0,0,0
become,True,1,001000,Ap,,True,2,001001,Ap,Ev,0.357,0.086,0.916,0.182,0.43,0.719,0.357413,0.840314,0,0.085846,0.717277,0,0.915701,0.591623,1,0.181689,0.657068,0,0.430393,0.643979,0,0.718523,0.743455,0,0,0,1,0,0,0
bed,True,1,000100,An,,True,1,000100,An,,0.667,0.5,0.483,0.659,0.152,0.508,0.667215,0.840314,0,0.500319,0.717277,0,0.482533,0.591623,0,0.659326,0.657068,1,0.15231,0.643979,0,0.508429,0.743455,0,0,0,0,1,0,0
beg,True,1,000100,An,,True,2,001100,An,Ap,0.684,0.535,0.534,0.762,0.45,0.22,0.68354,0.840314,0,0.534691,0.717277,0,0.533736,0.591623,0,0.761544,0.657068,1,0.450177,0.643979,0,0.220362,0.743455,0,0,0,0,1,0,0
begin,True,1,001000,Ap,,True,4,101110,Kn,"Ap, An, Sn",0.837,0.577,0.837,0.612,0.712,0.234,0.837353,0.840314,0,0.576503,0.717277,0,0.836778,0.591623,1,0.611959,0.657068,0,0.711683,0.643979,1,0.233896,0.743455,0,0,0,1,0,0,0
behave,False,0,000000,,,True,1,001000,Ap,,0.413,0.263,0.517,0.384,0.128,0.239,0.413398,0.840314,0,0.263071,0.717277,0,0.517116,0.591623,0,0.383928,0.657068,0,0.128341,0.643979,0,0.238594,0.743455,0,0,0,0,0,0,0
behold,True,1,100000,Kn,,True,1,100000,Kn,,0.981,0.464,0.43,0.195,0.477,0.532,0.98124,0.840314,1,0.463961,0.717277,0,0.430336,0.591623,0,0.194562,0.657068,0,0.476521,0.643979,0,0.532273,0.743455,0,1,0,0,0,0,0
behoove,False,0,000000,,,False,0,000000,,,0.663,0.499,0.353,0.165,0.003,0.191,0.663267,0.840314,0,0.498622,0.717277,0,0.352567,0.591623,0,0.164814,0.657068,0,0.003275,0.643979,0,0.19073,0.743455,0,0,0,0,0,0,0
believe,True,1,010000,Cm,,True,1,010000,Cm,,0.574,0.857,0.013,0.036,0.356,0.467,0.573748,0.840314,0,0.856729,0.717277,1,0.013073,0.591623,0,0.036483,0.657068,0,0.356379,0.643979,0,0.466824,0.743455,0,0,1,0,0,0,0
belong,True,1,000001,Ev,,True,3,101001,Kn,"Ap, Ev",0.796,0.568,0.729,0.334,0.329,0.79,0.796434,0.840314,0,0.568356,0.717277,0,0.728642,0.591623,1,0.334015,0.657068,0,0.328914,0.643979,0,0.789507,0.743455,1,0,0,0,0,0,1
bend,True,2,010100,Cm,An,True,2,010100,Cm,An,0.32,0.892,0.297,0.872,0.023,0.022,0.319609,0.840314,0,0.89204,0.717277,1,0.297227,0.591623,0,0.871635,0.657068,1,0.023309,0.643979,0,0.022064,0.743455,0,0,1,0,1,0,0
benefit,False,0,000000,,,False,0,000000,,,0.174,0.569,0.259,0.025,0.356,0.462,0.174216,0.840314,0,0.568888,0.717277,0,0.259209,0.591623,0,0.025213,0.657068,0,0.356173,0.643979,0,0.462417,0.743455,0,0,0,0,0,0,0
bet,True,1,000001,Ev,,True,1,000001,Ev,,0.522,0.196,0.353,0.471,0.071,0.812,0.52231,0.840314,0,0.195792,0.717277,0,0.352505,0.591623,0,0.471338,0.657068,0,0.070741,0.643979,0,0.811696,0.743455,1,0,0,0,0,0,1
bevel,True,1,001000,Ap,,True,2,001100,Ap,An,0.126,0.558,0.905,0.719,0.004,0.313,0.12642,0.840314,0,0.558405,0.717277,0,0.905034,0.591623,1,0.719279,0.657068,1,0.003956,0.643979,0,0.31291,0.743455,0,0,0,1,0,0,0
bias,False,0,000000,,,True,2,000101,Ev,An,0.334,0.597,0.147,0.598,0.322,0.695,0.333825,0.840314,0,0.596792,0.717277,0,0.146533,0.591623,0,0.597844,0.657068,0,0.321641,0.643979,0,0.69516,0.743455,0,0,0,0,0,0,0
bicycle,True,2,001100,Ap,An,True,2,001100,Ap,An,0.321,0.499,0.869,0.822,0.317,0.085,0.321044,0.840314,0,0.499299,0.717277,0,0.86907,0.591623,1,0.821815,0.657068,1,0.31673,0.643979,0,0.084519,0.743455,0,0,0,1,1,0,0
bind,True,2,000101,An,Ev,True,2,000101,An,Ev,0.599,0.345,0.445,0.869,0.07,0.829,0.598616,0.840314,0,0.345,0.717277,0,0.445058,0.591623,0,0.868572,0.657068,1,0.070281,0.643979,0,0.829114,0.743455,1,0,0,0,1,0,1
biodegrade,True,2,001100,Ap,An,True,2,001100,Ap,An,0.033,0.025,0.893,0.845,0.013,0.347,0.032747,0.840314,0,0.025175,0.717277,0,0.892784,0.591623,1,0.844602,0.657068,1,0.013353,0.643979,0,0.347324,0.743455,0,0,0,1,1,0,0
bisect,True,2,001100,Ap,An,True,2,001100,Ap,An,0.489,0.459,0.879,0.879,0.405,0.19,0.489072,0.840314,0,0.458937,0.717277,0,0.878945,0.591623,1,0.878739,0.657068,1,0.404944,0.643979,0,0.190298,0.743455,0,0,0,1,1,0,0
blacklist,True,1,001000,Ap,,True,1,001000,Ap,,0.528,0.018,0.934,0.527,0.034,0.246,0.5277,0.840314,0,0.018384,0.717277,0,0.934093,0.591623,1,0.526513,0.657068,0,0.034198,0.643979,0,0.245599,0.743455,0,0,0,1,0,0,0
blame,True,1,001000,Ap,,True,1,001000,Ap,,0.364,0.34,0.665,0.34,0.127,0.245,0.36377,0.840314,0,0.339716,0.717277,0,0.665033,0.591623,1,0.340378,0.657068,0,0.126962,0.643979,0,0.245106,0.743455,0,0,0,1,0,0,0
blend,True,1,000100,An,,True,1,000100,An,,0.211,0.444,0.003,0.812,0.393,0.476,0.211229,0.840314,0,0.444145,0.717277,0,0.002618,0.591623,0,0.812191,0.657068,1,0.393112,0.643979,0,0.475893,0.743455,0,0,0,0,1,0,0
bless,True,2,010100,An,Cm,True,2,010100,An,Cm,0.635,0.726,0.227,0.73,0.13,0.22,0.635059,0.840314,0,0.725602,0.717277,1,0.2271,0.591623,0,0.729662,0.657068,1,0.130165,0.643979,0,0.220271,0.743455,0,0,1,0,1,0,0
blink,True,1,100000,Kn,,True,2,100010,Kn,Sn,0.978,0.114,0.014,0.384,0.586,0.021,0.977688,0.840314,1,0.114395,0.717277,0,0.014109,0.591623,0,0.384382,0.657068,0,0.585759,0.643979,0,0.02078,0.743455,0,1,0,0,0,0,0
bloat,False,0,000000,,,False,0,000000,,,0.311,0.065,0.193,0.226,0.275,0.574,0.311096,0.840314,0,0.065466,0.717277,0,0.193193,0.591623,0,0.225829,0.657068,0,0.274835,0.643979,0,0.574369,0.743455,0,0,0,0,0,0,0
block,False,0,000000,,,True,2,001100,An,Ap,0.626,0.189,0.535,0.61,0.499,0.139,0.626301,0.840314,0,0.189315,0.717277,0,0.535254,0.591623,0,0.61022,0.657068,0,0.499471,0.643979,0,0.139461,0.743455,0,0,0,0,0,0,0
blossom,True,1,000010,Sn,,True,2,000110,Sn,An,0.279,0.433,0.069,0.694,0.973,0.278,0.279434,0.840314,0,0.433367,0.717277,0,0.069077,0.591623,0,0.694377,0.657068,1,0.973047,0.643979,1,0.277772,0.743455,0,0,0,0,0,1,0
blow,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.152,0.465,0.879,0.18,0.566,0.341,0.151703,0.840314,0,0.465355,0.717277,0,0.878504,0.591623,1,0.179975,0.657068,0,0.565715,0.643979,0,0.340548,0.743455,0,0,0,1,0,0,0
blur,True,1,000100,An,,True,2,010100,An,Cm,0.4,0.633,0.016,0.986,0.161,0.259,0.399579,0.840314,0,0.633259,0.717277,0,0.015932,0.591623,0,0.98597,0.657068,1,0.160935,0.643979,0,0.25862,0.743455,0,0,0,0,1,0,0
boast,False,0,000000,,,False,0,000000,,,0.32,0.189,0.44,0.213,0.092,0.558,0.319804,0.840314,0,0.189483,0.717277,0,0.439956,0.591623,0,0.213413,0.657068,0,0.091774,0.643979,0,0.558377,0.743455,0,0,0,0,0,0,0
boil,False,0,000000,,,True,2,100100,Kn,An,0.831,0.024,0.497,0.649,0.501,0.294,0.830757,0.840314,0,0.024261,0.717277,0,0.496879,0.591623,0,0.648505,0.657068,0,0.50057,0.643979,0,0.294101,0.743455,0,0,0,0,0,0,0
bolster,False,0,000000,,,False,0,000000,,,0.018,0.025,0.061,0.295,0.399,0.447,0.018031,0.840314,0,0.024535,0.717277,0,0.061069,0.591623,0,0.295192,0.657068,0,0.398876,0.643979,0,0.44714,0.743455,0,0,0,0,0,0,0
boost,False,0,000000,,,False,0,000000,,,0.065,0.028,0.009,0.341,0.445,0.193,0.06544,0.840314,0,0.027959,0.717277,0,0.008686,0.591623,0,0.340597,0.657068,0,0.444852,0.643979,0,0.193026,0.743455,0,0,0,0,0,0,0
bore,True,1,001000,Ap,,True,1,001000,Ap,,0.471,0.026,0.985,0.438,0.356,0.128,0.47146,0.840314,0,0.026024,0.717277,0,0.985491,0.591623,1,0.437754,0.657068,0,0.356357,0.643979,0,0.127597,0.743455,0,0,0,1,0,0,0
borrow,True,1,001000,Ap,,True,3,101100,Ap,"Kn, An",0.767,0.218,0.955,0.658,0.073,0.559,0.766844,0.840314,0,0.218114,0.717277,0,0.954553,0.591623,1,0.657772,0.657068,1,0.072844,0.643979,0,0.558632,0.743455,0,0,0,1,0,0,0
bother,False,0,000000,,,False,0,000000,,,0.667,0.025,0.351,0.213,0.163,0.329,0.666817,0.840314,0,0.02483,0.717277,0,0.350793,0.591623,0,0.212647,0.657068,0,0.162503,0.643979,0,0.32885,0.743455,0,0,0,0,0,0,0
bounce,False,0,000000,,,False,0,000000,,,0.522,0.338,0.426,0.269,0.023,0.067,0.522318,0.840314,0,0.338469,0.717277,0,0.4258,0.591623,0,0.26866,0.657068,0,0.022657,0.643979,0,0.066713,0.743455,0,0,0,0,0,0,0
bow,True,1,001000,Ap,,True,1,001000,Ap,,0.255,0.435,0.748,0.281,0.322,0.336,0.255315,0.840314,0,0.435242,0.717277,0,0.748158,0.591623,1,0.281269,0.657068,0,0.322144,0.643979,0,0.336356,0.743455,0,0,0,1,0,0,0
brainstorm,True,1,000010,Sn,,True,2,000110,Sn,An,0.153,0.113,0.335,0.61,0.658,0.201,0.152752,0.840314,0,0.113101,0.717277,0,0.33485,0.591623,0,0.61016,0.657068,0,0.658135,0.643979,1,0.201257,0.743455,0,0,0,0,0,1,0
breathe,False,0,000000,,,False,0,000000,,,0.636,0.556,0.388,0.173,0.119,0.281,0.635524,0.840314,0,0.556369,0.717277,0,0.388483,0.591623,0,0.172777,0.657068,0,0.119242,0.643979,0,0.281346,0.743455,0,0,0,0,0,0,0
brighten,True,1,000010,Sn,,True,1,000010,Sn,,0.272,0.131,0.182,0.197,0.824,0.311,0.271873,0.840314,0,0.130523,0.717277,0,0.181701,0.591623,0,0.196887,0.657068,0,0.824052,0.643979,1,0.310822,0.743455,0,0,0,0,0,1,0
bring,True,1,100000,Kn,,True,2,101000,Kn,Ap,0.855,0.57,0.666,0.547,0.516,0.577,0.855335,0.840314,1,0.570137,0.717277,0,0.665701,0.591623,1,0.54674,0.657068,0,0.516468,0.643979,0,0.57747,0.743455,0,1,0,0,0,0,0
broadcast,True,1,001000,Ap,,True,1,001000,Ap,,0.336,0.395,0.801,0.098,0.447,0.012,0.335969,0.840314,0,0.394927,0.717277,0,0.800508,0.591623,1,0.097788,0.657068,0,0.447149,0.643979,0,0.011827,0.743455,0,0,0,1,0,0,0
broaden,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.076,0.098,0.655,0.37,0.635,0.05,0.075966,0.840314,0,0.097756,0.717277,0,0.655249,0.591623,1,0.369703,0.657068,0,0.635111,0.643979,0,0.049911,0.743455,0,0,0,1,0,0,0
brominate,True,1,000100,An,,True,1,000100,An,,0.067,0.116,0.231,0.663,0.016,0.613,0.067371,0.840314,0,0.115927,0.717277,0,0.231284,0.591623,0,0.662595,0.657068,1,0.016484,0.643979,0,0.612957,0.743455,0,0,0,0,1,0,0
broom,True,2,001100,An,Ap,True,2,001100,An,Ap,0.185,0.531,0.838,0.855,0.094,0.17,0.184884,0.840314,0,0.531282,0.717277,0,0.838181,0.591623,1,0.855003,0.657068,1,0.094105,0.643979,0,0.169794,0.743455,0,0,0,1,1,0,0
browse,True,1,000100,An,,True,3,101100,An,"Kn, Ap",0.864,0.171,0.549,0.97,0.072,0.111,0.863773,0.840314,1,0.171412,0.717277,0,0.548852,0.591623,0,0.969607,0.657068,1,0.072101,0.643979,0,0.111337,0.743455,0,0,0,0,1,0,0
buckle,True,1,001000,Ap,,True,2,001100,Ap,An,0.444,0.01,0.819,0.673,0.129,0.186,0.444395,0.840314,0,0.010348,0.717277,0,0.818692,0.591623,1,0.673046,0.657068,1,0.129341,0.643979,0,0.185505,0.743455,0,0,0,1,0,0,0
buffer,True,1,000100,An,,True,1,000100,An,,0.219,0.01,0.174,0.704,0.254,0.35,0.219398,0.840314,0,0.009951,0.717277,0,0.173689,0.591623,0,0.70433,0.657068,1,0.253544,0.643979,0,0.350258,0.743455,0,0,0,0,1,0,0
burgeon,True,1,000100,An,,True,1,000100,An,,0.303,0.054,0.174,0.967,0.449,0.257,0.302589,0.840314,0,0.054319,0.717277,0,0.174079,0.591623,0,0.966875,0.657068,1,0.448617,0.643979,0,0.256958,0.743455,0,0,0,0,1,0,0
burn,True,1,001000,Ap,,True,4,101101,Ap,"Kn, An, Ev",0.752,0.151,0.84,0.743,0.05,0.648,0.752344,0.840314,0,0.150989,0.717277,0,0.840196,0.591623,1,0.742556,0.657068,1,0.050281,0.643979,0,0.647627,0.743455,0,0,0,1,0,0,0
burrow,True,1,000100,An,,True,2,001100,An,Ap,0.31,0.143,0.875,0.987,0.132,0.039,0.310041,0.840314,0,0.142875,0.717277,0,0.875305,0.591623,1,0.987293,0.657068,1,0.131785,0.643979,0,0.038941,0.743455,0,0,0,0,1,0,0
burst,False,0,000000,,,False,0,000000,,,0.357,0.019,0.14,0.493,0.394,0.165,0.357465,0.840314,0,0.01883,0.717277,0,0.139534,0.591623,0,0.493041,0.657068,0,0.393662,0.643979,0,0.165413,0.743455,0,0,0,0,0,0,0
bury,True,2,001100,Ap,An,True,2,001100,Ap,An,0.574,0.424,0.987,0.964,0.017,0.157,0.574464,0.840314,0,0.423653,0.717277,0,0.987486,0.591623,1,0.963875,0.657068,1,0.017141,0.643979,0,0.156988,0.743455,0,0,0,1,1,0,0
buy,True,1,001000,Ap,,True,3,111000,Kn,"Cm, Ap",0.718,0.682,0.592,0.438,0.163,0.189,0.718104,0.840314,0,0.682065,0.717277,0,0.592181,0.591623,1,0.438249,0.657068,0,0.16263,0.643979,0,0.189281,0.743455,0,0,0,1,0,0,0
bypass,True,1,001000,Ap,,True,1,001000,Ap,,0.126,0.141,0.874,0.397,0.182,0.416,0.125861,0.840314,0,0.14058,0.717277,0,0.874301,0.591623,1,0.396862,0.657068,0,0.181589,0.643979,0,0.415595,0.743455,0,0,0,1,0,0,0
cache,True,1,000100,An,,True,2,000101,An,Ev,0.345,0.112,0.398,0.852,0.127,0.651,0.3454,0.840314,0,0.111743,0.717277,0,0.398469,0.591623,0,0.852085,0.657068,1,0.127063,0.643979,0,0.651108,0.743455,0,0,0,0,1,0,0
calibrate,True,1,000010,Sn,,True,2,000011,Ev,Sn,0.042,0.025,0.416,0.471,0.719,0.725,0.042196,0.840314,0,0.024694,0.717277,0,0.416313,0.591623,0,0.471271,0.657068,0,0.719454,0.643979,1,0.725,0.743455,0,0,0,0,0,1,0
call,True,1,010000,Cm,,True,4,111001,Cm,"Kn, Ap, Ev",0.75,0.974,0.687,0.04,0.164,0.812,0.750037,0.840314,0,0.973711,0.717277,1,0.687178,0.591623,1,0.039554,0.657068,0,0.163988,0.643979,0,0.81222,0.743455,1,0,1,0,0,0,0
camouflage,False,0,000000,,,True,1,000010,Sn,,0.163,0.443,0.197,0.396,0.6,0.122,0.163421,0.840314,0,0.443436,0.717277,0,0.197137,0.591623,0,0.396376,0.657068,0,0.599856,0.643979,0,0.121806,0.743455,0,0,0,0,0,0,0
cancel,True,1,001000,Ap,,True,2,101000,Ap,Kn,0.751,0.572,0.941,0.231,0.141,0.534,0.750791,0.840314,0,0.572264,0.717277,0,0.940624,0.591623,1,0.230586,0.657068,0,0.140531,0.643979,0,0.53398,0.743455,0,0,0,1,0,0,0
cant,True,2,101000,Kn,Ap,True,3,101001,Kn,"Ap, Ev",0.878,0.513,0.826,0.543,0.004,0.725,0.878043,0.840314,1,0.512804,0.717277,0,0.826308,0.591623,1,0.543363,0.657068,0,0.004137,0.643979,0,0.725068,0.743455,0,1,0,1,0,0,0
capitalize,False,0,000000,,,True,1,100000,Kn,,0.798,0.429,0.398,0.118,0.31,0.092,0.798046,0.840314,0,0.428603,0.717277,0,0.397533,0.591623,0,0.118184,0.657068,0,0.30995,0.643979,0,0.091507,0.743455,0,0,0,0,0,0,0
