Verb,Accepted,AcceptedCount,AcceptedPattern,PrimaryDomain,OtherDomains,SoftAccepted,SoftAcceptedCount,SoftPattern,SoftPrimaryDomain,SoftOtherDomains,score_Kn,score_Cm,score_Ap,score_An,score_Sn,score_Ev,cal_score_Kn,thr_Kn,meets_thr_Kn,cal_score_Cm,thr_Cm,meets_thr_Cm,cal_score_Ap,thr_Ap,meets_thr_Ap,cal_score_An,thr_An,meets_thr_An,cal_score_Sn,thr_Sn,meets_thr_Sn,cal_score_Ev,thr_Ev,meets_thr_Ev,accept_Kn,accept_Cm,accept_Ap,accept_An,accept_Sn,accept_Ev
imbibe,True,1,100000,Kn,,True,2,110000,Kn,Cm,0.905,0.725,0.118,0.047,0.181,0.332,0.90493,0.853591,1,0.724652,0.825967,0,0.1181,0.585635,0,0.047472,0.629834,0,0.181163,0.662983,0,0.331824,0.81768,0,1,0,0,0,0,0
imbue,True,1,000010,Sn,,True,2,000110,Sn,An,0.441,0.535,0.137,0.639,0.702,0.5,0.440587,0.853591,0,0.534524,0.825967,0,0.137201,0.585635,0,0.63915,0.629834,1,0.702437,0.662983,1,0.500332,0.81768,0,0,0,0,0,1,0
immerse,True,2,001010,Sn,Ap,True,2,001010,Sn,Ap,0.425,0.203,0.728,0.056,0.737,0.236,0.425205,0.853591,0,0.202731,0.825967,0,0.72832,0.585635,1,0.055614,0.629834,0,0.736757,0.662983,1,0.235639,0.81768,0,0,0,1,0,1,0
immobilize,True,1,001000,Ap,,True,1,001000,Ap,,0.149,0.05,0.831,0.374,0.418,0.524,0.149171,0.853591,0,0.049785,0.825967,0,0.831012,0.585635,1,0.374239,0.629834,0,0.41757,0.662983,0,0.524356,0.81768,0,0,0,1,0,0,0
immunize,True,2,000011,Ev,Sn,True,3,001011,Ev,"Ap, Sn",0.299,0.202,0.539,0.052,0.763,0.823,0.299157,0.853591,0,0.202343,0.825967,0,0.538675,0.585635,0,0.051684,0.629834,0,0.763278,0.662983,1,0.822571,0.81768,1,0,0,0,0,1,1
impair,True,1,001000,Ap,,True,1,001000,Ap,,0.437,0.534,0.933,0.113,0.28,0.271,0.43657,0.853591,0,0.533639,0.825967,0,0.932544,0.585635,1,0.11255,0.629834,0,0.280428,0.662983,0,0.271331,0.81768,0,0,0,1,0,0,0
impart,True,1,001000,Ap,,True,1,001000,Ap,,0.312,0.297,0.896,0.029,0.52,0.011,0.311624,0.853591,0,0.296519,0.825967,0,0.895732,0.585635,1,0.028762,0.629834,0,0.519719,0.662983,0,0.01105,0.81768,0,0,0,1,0,0,0
impede,True,1,000001,Ev,,True,1,000001,Ev,,0.149,0.144,0.402,0.356,0.174,0.819,0.149171,0.853591,0,0.144413,0.825967,0,0.401825,0.585635,0,0.356125,0.629834,0,0.174056,0.662983,0,0.819467,0.81768,1,0,0,0,0,0,1
impend,True,1,001000,Ap,,True,1,001000,Ap,,0.212,0.339,0.761,0.211,0.282,0.174,0.212407,0.853591,0,0.33883,0.825967,0,0.761368,0.585635,1,0.210936,0.629834,0,0.281874,0.662983,0,0.173746,0.81768,0,0,0,1,0,0,0
impinge,True,1,000001,Ev,,True,1,000001,Ev,,0.31,0.236,0.246,0.476,0.174,0.843,0.31024,0.853591,0,0.235834,0.825967,0,0.246484,0.585635,0,0.475517,0.629834,0,0.173516,0.662983,0,0.84273,0.81768,1,0,0,0,0,0,1
implicate,True,1,000100,An,,True,1,000100,An,,0.149,0.649,0.023,0.691,0.171,0.502,0.149171,0.853591,0,0.648618,0.825967,0,0.022803,0.585635,0,0.690753,0.629834,1,0.170566,0.662983,0,0.501791,0.81768,0,0,0,0,1,0,0
imply,True,1,010000,Cm,,True,3,010101,Cm,"An, Ev",0.321,0.956,0.322,0.67,0.266,0.78,0.321496,0.853591,0,0.956253,0.825967,1,0.322109,0.585635,0,0.669644,0.629834,1,0.265666,0.662983,0,0.780106,0.81768,0,0,1,0,0,0,0
impose,False,0,000000,,,True,1,000001,Ev,,0.171,0.029,0.465,0.051,0.409,0.779,0.171189,0.853591,0,0.028907,0.825967,0,0.464944,0.585635,0,0.050837,0.629834,0,0.408921,0.662983,0,0.7795,0.81768,0,0,0,0,0,0,0
impregnate,False,0,000000,,,False,0,000000,,,0.335,0.383,0.11,0.095,0.4,0.453,0.335094,0.853591,0,0.382743,0.825967,0,0.109708,0.585635,0,0.094884,0.629834,0,0.399704,0.662983,0,0.453421,0.81768,0,0,0,0,0,0,0
impress,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.312,0.515,0.787,0.061,0.695,0.06,0.311615,0.853591,0,0.514873,0.825967,0,0.78665,0.585635,1,0.061493,0.629834,0,0.694926,0.662983,1,0.060062,0.81768,0,0,0,1,0,0,0
improvise,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.284,0.523,0.987,0.483,0.722,0.063,0.283535,0.853591,0,0.522674,0.825967,0,0.987025,0.585635,1,0.482937,0.629834,0,0.722427,0.662983,1,0.06253,0.81768,0,0,0,1,0,0,0
impute,False,0,000000,,,False,0,000000,,,0.258,0.64,0.48,0.386,0.28,0.351,0.257954,0.853591,0,0.640011,0.825967,0,0.480011,0.585635,0,0.385617,0.629834,0,0.280409,0.662983,0,0.351298,0.81768,0,0,0,0,0,0,0
inactivate,True,1,001000,Ap,,True,1,001000,Ap,,0.149,0.063,0.852,0.503,0.279,0.327,0.149171,0.853591,0,0.063024,0.825967,0,0.852485,0.585635,1,0.503028,0.629834,0,0.279449,0.662983,0,0.327287,0.81768,0,0,0,1,0,0,0
inaugurate,True,1,000010,Sn,,True,1,000010,Sn,,0.217,0.106,0.356,0.27,0.947,0.187,0.217003,0.853591,0,0.106215,0.825967,0,0.355671,0.585635,0,0.269852,0.629834,0,0.946853,0.662983,1,0.186759,0.81768,0,0,0,0,0,1,0
incise,True,2,001010,Sn,Ap,True,2,001010,Sn,Ap,0.41,0.213,0.713,0.103,0.725,0.04,0.410223,0.853591,0,0.213432,0.825967,0,0.712612,0.585635,1,0.10319,0.629834,0,0.724975,0.662983,1,0.040267,0.81768,0,0,0,1,0,1,0
increase,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.083,0.752,0.094,0.839,0.08,0.149171,0.853591,0,0.082906,0.825967,0,0.752153,0.585635,1,0.094191,0.629834,0,0.838859,0.662983,1,0.080042,0.81768,0,0,0,0,0,1,0
incubate,True,1,000010,Sn,,True,1,000010,Sn,,0.334,0.017,0.238,0.224,0.985,0.436,0.334359,0.853591,0,0.016575,0.825967,0,0.23772,0.585635,0,0.224111,0.629834,0,0.985276,0.662983,1,0.435562,0.81768,0,0,0,0,0,1,0
inculcate,True,1,000010,Sn,,True,3,001011,Sn,"Ap, Ev",0.149,0.041,0.62,0.013,0.89,0.699,0.149171,0.853591,0,0.041416,0.825967,0,0.62047,0.585635,1,0.012604,0.629834,0,0.890431,0.662983,1,0.699139,0.81768,0,0,0,0,0,1,0
incur,True,1,000001,Ev,,True,1,000001,Ev,,0.149,0.535,0.244,0.233,0.309,0.836,0.149171,0.853591,0,0.534513,0.825967,0,0.244024,0.585635,0,0.232974,0.629834,0,0.309485,0.662983,0,0.836034,0.81768,1,0,0,0,0,0,1
indict,True,1,000001,Ev,,True,1,000001,Ev,,0.3,0.151,0.247,0.121,0.397,0.85,0.300017,0.853591,0,0.151313,0.825967,0,0.246759,0.585635,0,0.120884,0.629834,0,0.397449,0.662983,0,0.850342,0.81768,1,0,0,0,0,0,1
induce,True,1,000010,Sn,,True,2,000011,Sn,Ev,0.149,0.017,0.136,0.043,0.985,0.711,0.149171,0.853591,0,0.016575,0.825967,0,0.135539,0.585635,0,0.043343,0.629834,0,0.985362,0.662983,1,0.710999,0.81768,0,0,0,0,0,1,0
industrialize,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.284,0.841,0.46,0.974,0.504,0.149171,0.853591,0,0.283678,0.825967,0,0.840539,0.585635,1,0.45956,0.629834,0,0.973753,0.662983,1,0.504343,0.81768,0,0,0,0,0,1,0
infect,False,0,000000,,,True,1,000001,Ev,,0.149,0.499,0.253,0.458,0.332,0.766,0.149171,0.853591,0,0.498941,0.825967,0,0.253124,0.585635,0,0.458335,0.629834,0,0.331879,0.662983,0,0.765906,0.81768,0,0,0,0,0,0,0
inflame,False,0,000000,,,True,2,000101,Ev,An,0.149,0.477,0.371,0.543,0.436,0.752,0.149171,0.853591,0,0.477386,0.825967,0,0.371481,0.585635,0,0.543486,0.629834,0,0.435869,0.662983,0,0.751864,0.81768,0,0,0,0,0,0,0
inflate,True,2,001010,Sn,Ap,True,2,001010,Sn,Ap,0.149,0.552,0.671,0.338,0.703,0.13,0.149171,0.853591,0,0.55176,0.825967,0,0.670516,0.585635,1,0.33757,0.629834,0,0.702658,0.662983,1,0.129517,0.81768,0,0,0,1,0,1,0
infringe,True,2,100001,Ev,Kn,True,3,100101,Ev,"Kn, An",0.873,0.612,0.251,0.606,0.177,0.879,0.872716,0.853591,1,0.612279,0.825967,0,0.251246,0.585635,0,0.605832,0.629834,0,0.177142,0.662983,0,0.879107,0.81768,1,1,0,0,0,0,1
infuse,True,1,000100,An,,True,1,000100,An,,0.149,0.064,0.441,0.809,0.446,0.676,0.149171,0.853591,0,0.063993,0.825967,0,0.441123,0.585635,0,0.808518,0.629834,1,0.446244,0.662983,0,0.675501,0.81768,0,0,0,0,1,0,0
ingest,True,2,001100,An,Ap,True,2,001100,An,Ap,0.454,0.351,0.634,0.651,0.099,0.46,0.454192,0.853591,0,0.350815,0.825967,0,0.63409,0.585635,1,0.650626,0.629834,1,0.099312,0.662983,0,0.45977,0.81768,0,0,0,1,1,0,0
ingrain,True,1,000100,An,,True,1,000100,An,,0.411,0.515,0.371,0.732,0.122,0.362,0.410847,0.853591,0,0.515354,0.825967,0,0.371004,0.585635,0,0.732255,0.629834,1,0.122283,0.662983,0,0.361947,0.81768,0,0,0,0,1,0,0
inhabit,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.529,0.456,0.933,0.153,0.809,0.328,0.529243,0.853591,0,0.456382,0.825967,0,0.933417,0.585635,1,0.152723,0.629834,0,0.808965,0.662983,1,0.327917,0.81768,0,0,0,1,0,0,0
inherit,True,1,001000,Ap,,True,2,101000,Ap,Kn,0.872,0.054,0.972,0.095,0.493,0.268,0.871678,0.853591,1,0.05431,0.825967,0,0.971976,0.585635,1,0.095325,0.629834,0,0.493453,0.662983,0,0.267809,0.81768,0,0,0,1,0,0,0
inhibit,False,0,000000,,,True,1,000001,Ev,,0.149,0.049,0.416,0.15,0.141,0.701,0.149171,0.853591,0,0.049244,0.825967,0,0.416192,0.585635,0,0.149956,0.629834,0,0.141493,0.662983,0,0.70095,0.81768,0,0,0,0,0,0,0
initialize,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.205,0.111,0.527,0.122,0.985,0.447,0.204527,0.853591,0,0.110735,0.825967,0,0.526766,0.585635,0,0.122346,0.629834,0,0.984932,0.662983,1,0.44666,0.81768,0,0,0,0,0,1,0
inject,True,3,001011,Ap,"Sn, Ev",True,3,001011,Ap,"Sn, Ev",0.149,0.041,0.848,0.455,0.722,0.828,0.149171,0.853591,0,0.041132,0.825967,0,0.848137,0.585635,1,0.454842,0.629834,0,0.721931,0.662983,1,0.827506,0.81768,1,0,0,1,0,1,1
injure,True,1,001000,Ap,,True,1,001000,Ap,,0.249,0.23,0.727,0.047,0.514,0.668,0.249447,0.853591,0,0.229932,0.825967,0,0.726937,0.585635,1,0.046591,0.629834,0,0.514114,0.662983,0,0.667808,0.81768,0,0,0,1,0,0,0
innovate,True,1,000010,Sn,,True,3,001110,Sn,"Ap, An",0.177,0.477,0.739,0.595,0.94,0.552,0.177261,0.853591,0,0.477174,0.825967,0,0.738954,0.585635,1,0.595465,0.629834,0,0.939785,0.662983,1,0.551616,0.81768,0,0,0,0,0,1,0
inoculate,True,1,000010,Sn,,True,1,000010,Sn,,0.335,0.017,0.331,0.039,0.921,0.329,0.334559,0.853591,0,0.016575,0.825967,0,0.331072,0.585635,0,0.03905,0.629834,0,0.920656,0.662983,1,0.328735,0.81768,0,0,0,0,0,1,0
input,True,1,000100,An,,True,1,000100,An,,0.149,0.666,0.476,0.636,0.418,0.35,0.149171,0.853591,0,0.666035,0.825967,0,0.475963,0.585635,0,0.635832,0.629834,1,0.417546,0.662983,0,0.350124,0.81768,0,0,0,0,1,0,0
inscribe,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.588,0.04,0.514,0.124,0.959,0.129,0.588187,0.853591,0,0.039853,0.825967,0,0.513614,0.585635,0,0.123945,0.629834,0,0.958794,0.662983,1,0.128922,0.81768,0,0,0,0,0,1,0
insert,True,1,000010,Sn,,True,1,000010,Sn,,0.149,0.232,0.028,0.352,0.844,0.291,0.149171,0.853591,0,0.231592,0.825967,0,0.028186,0.585635,0,0.352462,0.629834,0,0.844077,0.662983,1,0.291208,0.81768,0,0,0,0,0,1,0
insist,True,1,000001,Ev,,True,2,000101,Ev,An,0.268,0.052,0.258,0.599,0.21,0.93,0.26822,0.853591,0,0.05235,0.825967,0,0.257516,0.585635,0,0.599221,0.629834,0,0.209891,0.662983,0,0.929871,0.81768,1,0,0,0,0,0,1
inspire,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.229,0.151,0.588,0.095,0.951,0.546,0.228884,0.853591,0,0.151019,0.825967,0,0.587874,0.585635,1,0.095086,0.629834,0,0.951479,0.662983,1,0.545829,0.81768,0,0,0,0,0,1,0
install,False,0,000000,,,True,1,001000,Ap,,0.313,0.054,0.517,0.094,0.411,0.321,0.31267,0.853591,0,0.053912,0.825967,0,0.517452,0.585635,0,0.094464,0.629834,0,0.411107,0.662983,0,0.320831,0.81768,0,0,0,0,0,0,0
instantiate,True,1,000010,Sn,,True,1,000010,Sn,,0.16,0.028,0.477,0.067,0.981,0.371,0.159726,0.853591,0,0.028401,0.825967,0,0.476944,0.585635,0,0.067358,0.629834,0,0.981063,0.662983,1,0.370646,0.81768,0,0,0,0,0,1,0
instigate,True,1,000010,Sn,,True,2,000011,Sn,Ev,0.149,0.051,0.052,0.081,0.889,0.827,0.149171,0.853591,0,0.050687,0.825967,0,0.051908,0.585635,0,0.080682,0.629834,0,0.888798,0.662983,1,0.82683,0.81768,1,0,0,0,0,1,0
instill,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.017,0.561,0.017,0.898,0.693,0.149171,0.853591,0,0.016575,0.825967,0,0.561378,0.585635,0,0.016831,0.629834,0,0.898483,0.662983,1,0.69259,0.81768,0,0,0,0,0,1,0
institutionalize,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.236,0.729,0.254,0.927,0.444,0.149171,0.853591,0,0.235511,0.825967,0,0.728852,0.585635,1,0.25381,0.629834,0,0.926987,0.662983,1,0.44447,0.81768,0,0,0,0,0,1,0
insulate,True,1,000010,Sn,,True,3,001011,Sn,"Ap, Ev",0.149,0.068,0.55,0.103,0.844,0.765,0.149171,0.853591,0,0.067811,0.825967,0,0.549881,0.585635,0,0.103137,0.629834,0,0.844009,0.662983,1,0.765368,0.81768,0,0,0,0,0,1,0
insure,True,1,000001,Ev,,True,2,000011,Ev,Sn,0.217,0.064,0.417,0.017,0.768,0.875,0.217087,0.853591,0,0.063936,0.825967,0,0.417434,0.585635,0,0.016714,0.629834,0,0.767797,0.662983,1,0.87493,0.81768,1,0,0,0,0,0,1
intend,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.32,0.071,0.599,0.055,0.812,0.237,0.319537,0.853591,0,0.070895,0.825967,0,0.599047,0.585635,1,0.054958,0.629834,0,0.812482,0.662983,1,0.237487,0.81768,0,0,0,0,0,1,0
intensify,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.165,0.349,0.663,0.175,0.75,0.085,0.165292,0.853591,0,0.349399,0.825967,0,0.662936,0.585635,1,0.174542,0.629834,0,0.750075,0.662983,1,0.084553,0.81768,0,0,0,0,0,1,0
intercalate,True,1,000010,Sn,,True,1,000010,Sn,,0.149,0.556,0.321,0.269,0.69,0.159,0.149171,0.853591,0,0.556291,0.825967,0,0.320628,0.585635,0,0.268552,0.629834,0,0.690481,0.662983,1,0.158731,0.81768,0,0,0,0,0,1,0
intercept,True,1,001000,Ap,,True,2,001010,Sn,Ap,0.549,0.51,0.637,0.134,0.641,0.065,0.548834,0.853591,0,0.510041,0.825967,0,0.637467,0.585635,1,0.13426,0.629834,0,0.640757,0.662983,0,0.064882,0.81768,0,0,0,1,0,0,0
interchange,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.694,0.595,0.326,0.875,0.104,0.149171,0.853591,0,0.693663,0.825967,0,0.595035,0.585635,1,0.325573,0.629834,0,0.874534,0.662983,1,0.104029,0.81768,0,0,0,0,0,1,0
intercommunicate,True,1,000010,Sn,,True,1,000010,Sn,,0.149,0.431,0.035,0.057,0.846,0.045,0.149171,0.853591,0,0.430926,0.825967,0,0.035479,0.585635,0,0.056511,0.629834,0,0.845599,0.662983,1,0.044583,0.81768,0,0,0,0,0,1,0
interconnect,True,1,000010,Sn,,True,2,000110,Sn,An,0.149,0.431,0.036,0.56,0.755,0.457,0.149171,0.853591,0,0.431034,0.825967,0,0.035645,0.585635,0,0.559771,0.629834,0,0.754542,0.662983,1,0.457279,0.81768,0,0,0,0,0,1,0
interfere,True,1,000010,Sn,,True,1,000010,Sn,,0.409,0.556,0.161,0.215,0.725,0.402,0.408995,0.853591,0,0.556102,0.825967,0,0.160954,0.585635,0,0.215408,0.629834,0,0.72518,0.662983,1,0.401797,0.81768,0,0,0,0,0,1,0
interject,False,0,000000,,,True,1,000010,Sn,,0.354,0.665,0.087,0.018,0.641,0.066,0.354391,0.853591,0,0.664656,0.825967,0,0.086665,0.585635,0,0.017788,0.629834,0,0.641204,0.662983,0,0.066047,0.81768,0,0,0,0,0,0,0
interlace,True,1,010000,Cm,,True,1,010000,Cm,,0.149,0.839,0.177,0.46,0.532,0.059,0.149171,0.853591,0,0.839357,0.825967,1,0.17666,0.585635,0,0.459537,0.629834,0,0.531818,0.662983,0,0.059459,0.81768,0,0,1,0,0,0,0
interleave,False,0,000000,,,False,0,000000,,,0.149,0.235,0.466,0.335,0.42,0.595,0.149171,0.853591,0,0.235055,0.825967,0,0.465624,0.585635,0,0.334683,0.629834,0,0.419559,0.662983,0,0.594885,0.81768,0,0,0,0,0,0,0
interlink,False,0,000000,,,True,1,000010,Sn,,0.298,0.26,0.011,0.28,0.597,0.075,0.298205,0.853591,0,0.259625,0.825967,0,0.010523,0.585635,0,0.279686,0.629834,0,0.597297,0.662983,0,0.075086,0.81768,0,0,0,0,0,0,0
interlock,False,0,000000,,,True,1,000010,Sn,,0.372,0.257,0.003,0.343,0.643,0.574,0.372397,0.853591,0,0.257491,0.825967,0,0.002762,0.585635,0,0.343399,0.629834,0,0.642682,0.662983,0,0.574358,0.81768,0,0,0,0,0,0,0
intermingle,False,0,000000,,,False,0,000000,,,0.512,0.581,0.098,0.308,0.447,0.232,0.511895,0.853591,0,0.58051,0.825967,0,0.098082,0.585635,0,0.30761,0.629834,0,0.447006,0.662983,0,0.232205,0.81768,0,0,0,0,0,0,0
internalize,True,1,000010,Sn,,True,1,000010,Sn,,0.723,0.548,0.465,0.051,0.86,0.304,0.722637,0.853591,0,0.54763,0.825967,0,0.464811,0.585635,0,0.050794,0.629834,0,0.859544,0.662983,1,0.304354,0.81768,0,0,0,0,0,1,0
interpenetrate,True,1,000100,An,,True,1,000100,An,,0.24,0.585,0.005,0.716,0.496,0.238,0.239816,0.853591,0,0.584587,0.825967,0,0.005376,0.585635,0,0.715655,0.629834,1,0.495832,0.662983,0,0.237715,0.81768,0,0,0,0,1,0,0
interpose,False,0,000000,,,False,0,000000,,,0.461,0.628,0.47,0.317,0.449,0.364,0.461067,0.853591,0,0.628234,0.825967,0,0.470441,0.585635,0,0.317128,0.629834,0,0.448872,0.662983,0,0.364009,0.81768,0,0,0,0,0,0,0
interrogate,True,1,000100,An,,True,3,001101,An,"Ap, Ev",0.444,0.455,0.534,0.922,0.018,0.803,0.443531,0.853591,0,0.454876,0.825967,0,0.533651,0.585635,0,0.921899,0.629834,1,0.018164,0.662983,0,0.803138,0.81768,0,0,0,0,1,0,0
intersect,True,1,010000,Cm,,True,3,110100,Cm,"Kn, An",0.738,0.835,0.336,0.597,0.41,0.406,0.73767,0.853591,0,0.83492,0.825967,1,0.335665,0.585635,0,0.596856,0.629834,0,0.409506,0.662983,0,0.40621,0.81768,0,0,1,0,0,0,0
intersperse,False,0,000000,,,True,2,000011,Ev,Sn,0.367,0.687,0.049,0.466,0.645,0.7,0.366711,0.853591,0,0.687129,0.825967,0,0.049121,0.585635,0,0.465715,0.629834,0,0.644826,0.662983,0,0.699712,0.81768,0,0,0,0,0,0,0
interstratify,True,1,010000,Cm,,True,2,010100,Cm,An,0.234,0.841,0.18,0.72,0.501,0.06,0.233641,0.853591,0,0.840732,0.825967,1,0.179842,0.585635,0,0.720433,0.629834,1,0.500772,0.662983,0,0.06046,0.81768,0,0,1,0,0,0,0
intertwine,True,1,000010,Sn,,True,1,000010,Sn,,0.159,0.455,0.003,0.315,0.766,0.218,0.159063,0.853591,0,0.455158,0.825967,0,0.002762,0.585635,0,0.315243,0.629834,0,0.766337,0.662983,1,0.218071,0.81768,0,0,0,0,0,1,0
interweave,True,1,000010,Sn,,True,1,000010,Sn,,0.149,0.26,0.003,0.097,0.846,0.556,0.149171,0.853591,0,0.260288,0.825967,0,0.002762,0.585635,0,0.09666,0.629834,0,0.845531,0.662983,1,0.556025,0.81768,0,0,0,0,0,1,0
intimidate,True,1,000001,Ev,,True,2,000011,Ev,Sn,0.149,0.039,0.213,0.019,0.62,0.868,0.149171,0.853591,0,0.038725,0.825967,0,0.212644,0.585635,0,0.019146,0.629834,0,0.619816,0.662983,0,0.868046,0.81768,1,0,0,0,0,0,1
introduce,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.394,0.455,0.635,0.152,0.616,0.144,0.39404,0.853591,0,0.454918,0.825967,0,0.635432,0.585635,1,0.152067,0.629834,0,0.616425,0.662983,0,0.143536,0.81768,0,0,0,1,0,0,0
inundate,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.149,0.344,0.756,0.013,0.571,0.175,0.149171,0.853591,0,0.343783,0.825967,0,0.756172,0.585635,1,0.012864,0.629834,0,0.570781,0.662983,0,0.174575,0.81768,0,0,0,1,0,0,0
invade,True,1,001000,Ap,,True,1,001000,Ap,,0.227,0.4,0.84,0.062,0.419,0.363,0.227483,0.853591,0,0.399736,0.825967,0,0.840078,0.585635,1,0.062237,0.629834,0,0.418598,0.662983,0,0.362765,0.81768,0,0,0,1,0,0,0
invalidate,True,1,000001,Ev,,True,2,000011,Ev,Sn,0.149,0.073,0.322,0.304,0.617,0.942,0.149171,0.853591,0,0.073283,0.825967,0,0.321784,0.585635,0,0.30437,0.629834,0,0.617374,0.662983,0,0.942264,0.81768,1,0,0,0,0,0,1
invert,True,2,001100,Ap,An,True,2,001100,Ap,An,0.343,0.565,0.705,0.675,0.425,0.522,0.343291,0.853591,0,0.564548,0.825967,0,0.705155,0.585635,1,0.675168,0.629834,1,0.42484,0.662983,0,0.522396,0.81768,0,0,0,1,1,0,0
invest,True,2,001010,Sn,Ap,True,2,001010,Sn,Ap,0.468,0.066,0.932,0.097,0.955,0.281,0.467612,0.853591,0,0.065985,0.825967,0,0.932081,0.585635,1,0.096531,0.629834,0,0.955196,0.662983,1,0.281413,0.81768,0,0,0,1,0,1,0
invite,False,0,000000,,,False,0,000000,,,0.149,0.691,0.035,0.354,0.169,0.553,0.149171,0.853591,0,0.691478,0.825967,0,0.035171,0.585635,0,0.353575,0.629834,0,0.169425,0.662983,0,0.553115,0.81768,0,0,0,0,0,0,0
invoke,False,0,000000,,,True,1,001000,Ap,,0.355,0.456,0.518,0.395,0.404,0.521,0.35542,0.853591,0,0.455984,0.825967,0,0.517995,0.585635,0,0.394947,0.629834,0,0.403754,0.662983,0,0.521363,0.81768,0,0,0,0,0,0,0
involve,True,1,000010,Sn,,True,1,000010,Sn,,0.179,0.547,0.487,0.072,0.671,0.118,0.178961,0.853591,0,0.547299,0.825967,0,0.487225,0.585635,0,0.072169,0.629834,0,0.670521,0.662983,1,0.117855,0.81768,0,0,0,0,0,1,0
ionize,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.017,0.729,0.233,0.792,0.341,0.149171,0.853591,0,0.016575,0.825967,0,0.729469,0.585635,1,0.232696,0.629834,0,0.792125,0.662983,1,0.341073,0.81768,0,0,0,0,0,1,0
irrigate,True,1,001000,Ap,,True,1,001000,Ap,,0.212,0.291,0.613,0.096,0.327,0.624,0.212146,0.853591,0,0.291111,0.825967,0,0.613321,0.585635,1,0.095875,0.629834,0,0.327163,0.662983,0,0.624009,0.81768,0,0,0,1,0,0,0
issue,True,1,000100,An,,True,2,000101,An,Ev,0.372,0.135,0.23,0.775,0.204,0.719,0.371645,0.853591,0,0.134776,0.825967,0,0.22966,0.585635,0,0.775442,0.629834,1,0.203521,0.662983,0,0.719267,0.81768,0,0,0,0,1,0,0
italicize,True,1,000010,Sn,,True,1,000010,Sn,,0.653,0.362,0.091,0.123,0.844,0.397,0.653476,0.853591,0,0.362372,0.825967,0,0.091038,0.585635,0,0.122533,0.629834,0,0.844247,0.662983,1,0.396821,0.81768,0,0,0,0,0,1,0
iterate,True,1,100000,Kn,,True,2,101000,Kn,Ap,0.997,0.476,0.71,0.092,0.008,0.011,0.997238,0.853591,1,0.475526,0.825967,0,0.709761,0.585635,1,0.091801,0.629834,0,0.007916,0.662983,0,0.01105,0.81768,0,1,0,0,0,0,0
jeopardize,True,1,001000,Ap,,True,3,001101,Ev,"Ap, An",0.149,0.166,0.736,0.541,0.084,0.742,0.149171,0.853591,0,0.166116,0.825967,0,0.736156,0.585635,1,0.541394,0.629834,0,0.084129,0.662983,0,0.74217,0.81768,0,0,0,1,0,0,0
jump,True,1,001000,Ap,,True,1,001000,Ap,,0.374,0.628,0.763,0.269,0.171,0.067,0.37418,0.853591,0,0.627969,0.825967,0,0.763437,0.585635,1,0.268904,0.629834,0,0.171275,0.662983,0,0.066971,0.81768,0,0,0,1,0,0,0
juxtapose,True,1,000001,Ev,,True,2,000011,Ev,Sn,0.558,0.669,0.052,0.477,0.704,0.874,0.557929,0.853591,0,0.669372,0.825967,0,0.051934,0.585635,0,0.476908,0.629834,0,0.703853,0.662983,1,0.874367,0.81768,1,0,0,0,0,0,1
keep,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.424,0.155,0.757,0.074,0.164,0.841,0.423931,0.853591,0,0.154657,0.825967,0,0.757027,0.585635,1,0.073871,0.629834,0,0.163635,0.662983,0,0.841271,0.81768,1,0,0,0,0,0,1
kick,False,0,000000,,,True,1,001000,Ap,,0.321,0.41,0.583,0.346,0.17,0.673,0.321237,0.853591,0,0.410482,0.825967,0,0.583149,0.585635,0,0.34611,0.629834,0,0.17013,0.662983,0,0.672682,0.81768,0,0,0,0,0,0,0
kill,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.428,0.396,0.555,0.233,0.174,0.835,0.428196,0.853591,0,0.395889,0.825967,0,0.554606,0.585635,0,0.23322,0.629834,0,0.173837,0.662983,0,0.834846,0.81768,1,0,0,0,0,0,1
kink,True,1,000100,An,,True,2,100100,Kn,An,0.84,0.647,0.336,0.721,0.012,0.058,0.839518,0.853591,0,0.646873,0.825967,0,0.335831,0.585635,0,0.720937,0.629834,1,0.011946,0.662983,0,0.057635,0.81768,0,0,0,0,1,0,0
