Verb,Accepted,AcceptedCount,AcceptedPattern,PrimaryDomain,OtherDomains,SoftAccepted,SoftAcceptedCount,SoftPattern,SoftPrimaryDomain,SoftOtherDomains,score_Kn,score_Cm,score_Ap,score_An,score_Sn,score_Ev,cal_score_Kn,thr_Kn,meets_thr_Kn,cal_score_Cm,thr_Cm,meets_thr_Cm,cal_score_Ap,thr_Ap,meets_thr_Ap,cal_score_An,thr_An,meets_thr_An,cal_score_Sn,thr_Sn,meets_thr_Sn,cal_score_Ev,thr_Ev,meets_thr_Ev,accept_Kn,accept_Cm,accept_Ap,accept_An,accept_Sn,accept_Ev
interlace,True,1,010000,Cm,,True,1,010000,Cm,,0.149,0.862,0.197,0.414,0.514,0.036,0.149215,0.853403,0,0.861841,0.827225,1,0.196675,0.581152,0,0.413908,0.63089,0,0.513609,0.651832,0,0.036005,0.772251,0,0,1,0,0,0,0
interleave,True,1,001000,Ap,,True,1,001000,Ap,,0.149,0.273,0.67,0.187,0.411,0.469,0.149215,0.853403,0,0.273254,0.827225,0,0.669989,0.581152,1,0.187414,0.63089,0,0.410708,0.651832,0,0.468879,0.772251,0,0,0,1,0,0,0
interlink,False,0,000000,,,True,1,000010,Sn,,0.291,0.292,0.065,0.152,0.612,0.081,0.290573,0.853403,0,0.291592,0.827225,0,0.064955,0.581152,0,0.152282,0.63089,0,0.611597,0.651832,0,0.081332,0.772251,0,0,0,0,0,0,0
interlock,True,1,000010,Sn,,True,1,000010,Sn,,0.367,0.289,0.016,0.118,0.659,0.579,0.367127,0.853403,0,0.288702,0.827225,0,0.015909,0.581152,0,0.117594,0.63089,0,0.658524,0.651832,1,0.579016,0.772251,0,0,0,0,0,1,0
intermingle,False,0,000000,,,True,1,000010,Sn,,0.36,0.581,0.111,0.274,0.569,0.243,0.359654,0.853403,0,0.580627,0.827225,0,0.11133,0.581152,0,0.274039,0.63089,0,0.568549,0.651832,0,0.242769,0.772251,0,0,0,0,0,0,0
internalize,True,1,000010,Sn,,True,3,101010,Sn,"Kn, Ap",0.736,0.535,0.531,0.038,0.862,0.339,0.735922,0.853403,0,0.535278,0.827225,0,0.531433,0.581152,0,0.038245,0.63089,0,0.861702,0.651832,1,0.339089,0.772251,0,0,0,0,0,1,0
interpenetrate,False,0,000000,,,True,1,000100,An,,0.244,0.586,0.016,0.575,0.374,0.11,0.243791,0.853403,0,0.586319,0.827225,0,0.016166,0.581152,0,0.575168,0.63089,0,0.374013,0.651832,0,0.110471,0.772251,0,0,0,0,0,0,0
interpose,True,1,001000,Ap,,True,1,001000,Ap,,0.462,0.62,0.583,0.277,0.44,0.369,0.462473,0.853403,0,0.619572,0.827225,0,0.582758,0.581152,1,0.27668,0.63089,0,0.439928,0.651832,0,0.369006,0.772251,0,0,0,1,0,0,0
interrogate,True,1,000100,An,,True,3,001101,An,"Ap, Ev",0.433,0.453,0.568,0.925,0.03,0.825,0.43281,0.853403,0,0.452868,0.827225,0,0.567868,0.581152,0,0.924857,0.63089,1,0.029761,0.651832,0,0.825393,0.772251,1,0,0,0,1,0,0
intersect,False,0,000000,,,True,1,010000,Cm,,0.636,0.814,0.356,0.427,0.418,0.44,0.63589,0.853403,0,0.814311,0.827225,0,0.356102,0.581152,0,0.427015,0.63089,0,0.417804,0.651832,0,0.439652,0.772251,0,0,0,0,0,0,0
intersperse,True,1,000010,Sn,,True,3,010011,Ev,"Cm, Sn",0.364,0.722,0.106,0.43,0.66,0.746,0.364316,0.853403,0,0.721544,0.827225,0,0.1056,0.581152,0,0.429898,0.63089,0,0.659987,0.651832,1,0.746162,0.772251,0,0,0,0,0,1,0
interstratify,False,0,000000,,,True,2,010100,Cm,An,0.208,0.815,0.289,0.57,0.497,0.033,0.208364,0.853403,0,0.815247,0.827225,0,0.289378,0.581152,0,0.570047,0.63089,0,0.497039,0.651832,0,0.033331,0.772251,0,0,0,0,0,0,0
intertwine,True,1,000010,Sn,,True,1,000010,Sn,,0.163,0.344,0.014,0.175,0.759,0.105,0.163366,0.853403,0,0.344265,0.827225,0,0.013896,0.581152,0,0.175167,0.63089,0,0.759342,0.651832,1,0.105091,0.772251,0,0,0,0,0,1,0
interweave,True,1,000010,Sn,,True,1,000010,Sn,,0.149,0.293,0.014,0.108,0.821,0.42,0.149215,0.853403,0,0.293061,0.827225,0,0.013702,0.581152,0,0.10766,0.63089,0,0.820525,0.651832,1,0.419924,0.772251,0,0,0,0,0,1,0
intimidate,True,1,000001,Ev,,True,1,000001,Ev,,0.149,0.045,0.254,0.065,0.497,0.825,0.149215,0.853403,0,0.04475,0.827225,0,0.254302,0.581152,0,0.065191,0.63089,0,0.496714,0.651832,0,0.825473,0.772251,1,0,0,0,0,0,1
introduce,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.393,0.454,0.681,0.153,0.618,0.194,0.393098,0.853403,0,0.453901,0.827225,0,0.680979,0.581152,1,0.152519,0.63089,0,0.61835,0.651832,0,0.193738,0.772251,0,0,0,1,0,0,0
inundate,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.149,0.232,0.851,0.017,0.577,0.22,0.149215,0.853403,0,0.232002,0.827225,0,0.851179,0.581152,1,0.017458,0.63089,0,0.577279,0.651832,0,0.22043,0.772251,0,0,0,1,0,0,0
invade,True,1,001000,Ap,,True,1,001000,Ap,,0.248,0.409,0.843,0.058,0.426,0.377,0.247707,0.853403,0,0.408966,0.827225,0,0.84342,0.581152,1,0.05802,0.63089,0,0.42644,0.651832,0,0.37679,0.772251,0,0,0,1,0,0,0
invalidate,True,1,000001,Ev,,True,2,000011,Ev,Sn,0.149,0.117,0.254,0.169,0.623,0.958,0.149215,0.853403,0,0.117166,0.827225,0,0.253513,0.581152,0,0.168645,0.63089,0,0.623235,0.651832,0,0.958417,0.772251,1,0,0,0,0,0,1
invert,True,1,001000,Ap,,True,2,001100,Ap,An,0.184,0.553,0.738,0.624,0.409,0.515,0.184025,0.853403,0,0.552775,0.827225,0,0.738023,0.581152,1,0.624428,0.63089,0,0.408918,0.651832,0,0.515079,0.772251,0,0,0,1,0,0,0
invest,True,2,001010,Sn,Ap,True,2,001010,Sn,Ap,0.478,0.106,0.938,0.113,0.951,0.313,0.478053,0.853403,0,0.105976,0.827225,0,0.938215,0.581152,1,0.11348,0.63089,0,0.951343,0.651832,1,0.313475,0.772251,0,0,0,1,0,1,0
invite,False,0,000000,,,False,0,000000,,,0.149,0.61,0.063,0.46,0.257,0.421,0.149215,0.853403,0,0.610258,0.827225,0,0.062618,0.581152,0,0.459854,0.63089,0,0.257268,0.651832,0,0.42058,0.772251,0,0,0,0,0,0,0
invoke,True,1,001000,Ap,,True,1,001000,Ap,,0.356,0.329,0.672,0.367,0.416,0.535,0.355641,0.853403,0,0.329048,0.827225,0,0.671662,0.581152,1,0.367372,0.63089,0,0.415514,0.651832,0,0.534714,0.772251,0,0,0,1,0,0,0
involve,False,0,000000,,,True,1,001000,Ap,,0.341,0.656,0.544,0.068,0.554,0.13,0.340562,0.853403,0,0.656174,0.827225,0,0.544182,0.581152,0,0.0683,0.63089,0,0.553508,0.651832,0,0.130397,0.772251,0,0,0,0,0,0,0
ionize,True,2,001010,Sn,Ap,True,2,001010,Sn,Ap,0.149,0.026,0.759,0.213,0.785,0.361,0.149215,0.853403,0,0.026178,0.827225,0,0.759178,0.581152,1,0.213385,0.63089,0,0.785238,0.651832,1,0.360967,0.772251,0,0,0,1,0,1,0
irrigate,True,1,001000,Ap,,True,2,001001,Ap,Ev,0.228,0.319,0.667,0.112,0.315,0.659,0.228038,0.853403,0,0.31935,0.827225,0,0.667137,0.581152,1,0.112167,0.63089,0,0.314922,0.651832,0,0.658971,0.772251,0,0,0,1,0,0,0
issue,True,1,000100,An,,True,2,000101,An,Ev,0.374,0.082,0.277,0.834,0.3,0.768,0.373659,0.853403,0,0.082457,0.827225,0,0.276881,0.581152,0,0.833887,0.63089,1,0.300019,0.651832,0,0.767596,0.772251,0,0,0,0,1,0,0
italicize,True,1,000010,Sn,,True,1,000010,Sn,,0.666,0.385,0.156,0.134,0.819,0.427,0.665594,0.853403,0,0.384527,0.827225,0,0.155687,0.581152,0,0.134415,0.63089,0,0.819339,0.651832,1,0.427315,0.772251,0,0,0,0,0,1,0
iterate,True,1,100000,Kn,,True,2,101000,Kn,Ap,0.996,0.487,0.741,0.089,0.005,0.008,0.995926,0.853403,1,0.487012,0.827225,0,0.740534,0.581152,1,0.089478,0.63089,0,0.00519,0.651832,0,0.007853,0.772251,0,1,0,0,0,0,0
jeopardize,True,2,001001,Ev,Ap,True,2,001001,Ev,Ap,0.149,0.215,0.761,0.494,0.076,0.787,0.149215,0.853403,0,0.215443,0.827225,0,0.760894,0.581152,1,0.494435,0.63089,0,0.075625,0.651832,0,0.78716,0.772251,1,0,0,1,0,0,1
jump,True,1,001000,Ap,,True,1,001000,Ap,,0.374,0.506,0.697,0.348,0.161,0.073,0.374152,0.853403,0,0.505946,0.827225,0,0.696812,0.581152,1,0.347578,0.63089,0,0.160812,0.651832,0,0.072694,0.772251,0,0,0,1,0,0,0
juxtapose,True,1,000001,Ev,,True,2,000011,Ev,Sn,0.6,0.559,0.094,0.448,0.785,0.904,0.600309,0.853403,0,0.558966,0.827225,0,0.093872,0.581152,0,0.447679,0.63089,0,0.784975,0.651832,1,0.904054,0.772251,1,0,0,0,0,0,1
keep,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.427,0.205,0.769,0.069,0.157,0.851,0.427233,0.853403,0,0.205402,0.827225,0,0.768663,0.581152,1,0.068979,0.63089,0,0.156779,0.651832,0,0.850935,0.772251,1,0,0,0,0,0,1
kick,True,1,001000,Ap,,True,2,001001,Ev,Ap,0.328,0.423,0.644,0.33,0.159,0.705,0.327521,0.853403,0,0.423443,0.827225,0,0.643857,0.581152,1,0.329627,0.63089,0,0.159024,0.651832,0,0.704945,0.772251,0,0,0,1,0,0,0
kill,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.427,0.403,0.597,0.215,0.172,0.849,0.427394,0.853403,0,0.403134,0.827225,0,0.597334,0.581152,1,0.21484,0.63089,0,0.172343,0.651832,0,0.849081,0.772251,1,0,0,0,0,0,1
kink,True,1,000100,An,,True,2,100100,Kn,An,0.848,0.543,0.269,0.72,0.003,0.053,0.848128,0.853403,0,0.54288,0.827225,0,0.268945,0.581152,0,0.720018,0.63089,1,0.002648,0.651832,0,0.052857,0.772251,0,0,0,0,1,0,0
knead,True,1,000100,An,,True,2,100100,An,Kn,0.864,0.386,0.276,0.967,0.261,0.176,0.86351,0.853403,1,0.385628,0.827225,0,0.276078,0.581152,0,0.967379,0.63089,1,0.260561,0.651832,0,0.175802,0.772251,0,0,0,0,1,0,0
knit,True,1,100000,Kn,,True,2,101000,Kn,Ap,0.921,0.557,0.773,0.474,0.28,0.337,0.921216,0.853403,1,0.556817,0.827225,0,0.773376,0.581152,1,0.474104,0.63089,0,0.280225,0.651832,0,0.33694,0.772251,0,1,0,0,0,0,0
knock,True,1,100000,Kn,,True,2,100100,Kn,An,0.945,0.702,0.106,0.626,0.512,0.654,0.944953,0.853403,1,0.702212,0.827225,0,0.10624,0.581152,0,0.625975,0.63089,0,0.512051,0.651832,0,0.653668,0.772251,0,1,0,0,0,0,0
lag,True,1,000010,Sn,,True,1,000010,Sn,,0.372,0.181,0.005,0.503,0.702,0.633,0.3722,0.853403,0,0.180958,0.827225,0,0.005033,0.581152,0,0.502538,0.63089,0,0.701542,0.651832,1,0.632968,0.772251,0,0,0,0,0,1,0
laminate,False,0,000000,,,True,1,100000,Kn,,0.737,0.227,0.274,0.393,0.41,0.479,0.736538,0.853403,0,0.226635,0.827225,0,0.273575,0.581152,0,0.39256,0.63089,0,0.410435,0.651832,0,0.478675,0.772251,0,0,0,0,0,0,0
latch,False,0,000000,,,True,2,001001,Ev,Ap,0.299,0.096,0.547,0.33,0.162,0.698,0.29862,0.853403,0,0.096129,0.827225,0,0.547232,0.581152,0,0.329927,0.63089,0,0.161547,0.651832,0,0.697637,0.772251,0,0,0,0,0,0,0
laud,True,1,000001,Ev,,True,2,010001,Ev,Cm,0.599,0.776,0.003,0.132,0.171,0.94,0.598876,0.853403,0,0.776312,0.827225,0,0.003404,0.581152,0,0.131515,0.63089,0,0.170879,0.651832,0,0.940308,0.772251,1,0,0,0,0,0,1
launch,False,0,000000,,,True,1,001000,Ap,,0.373,0.352,0.533,0.293,0.158,0.563,0.373462,0.853403,0,0.352341,0.827225,0,0.533372,0.581152,0,0.292534,0.63089,0,0.158463,0.651832,0,0.562741,0.772251,0,0,0,0,0,0,0
lay,True,1,001000,Ap,,True,3,101100,Kn,"Ap, An",0.837,0.496,0.829,0.556,0.41,0.053,0.836775,0.853403,0,0.496483,0.827225,0,0.828571,0.581152,1,0.555856,0.63089,0,0.409582,0.651832,0,0.052826,0.772251,0,0,0,1,0,0,0
leach,True,1,001000,Ap,,True,4,101101,Ap,"Kn, An, Ev",0.755,0.394,0.851,0.632,0.417,0.672,0.754877,0.853403,0,0.394218,0.827225,0,0.851094,0.581152,1,0.631616,0.63089,1,0.416973,0.651832,0,0.672482,0.772251,0,0,0,1,0,0,0
lead,True,1,100000,Kn,,True,1,100000,Kn,,0.947,0.377,0.436,0.463,0.105,0.344,0.947363,0.853403,1,0.376966,0.827225,0,0.436144,0.581152,0,0.463272,0.63089,0,0.105172,0.651832,0,0.3437,0.772251,0,1,0,0,0,0,0
learn,True,1,100000,Kn,,True,2,101000,Kn,Ap,0.894,0.293,0.74,0.068,0.549,0.113,0.893518,0.853403,1,0.292979,0.827225,0,0.740203,0.581152,1,0.06844,0.63089,0,0.549028,0.651832,0,0.112811,0.772251,0,1,0,0,0,0,0
lease,True,1,001000,Ap,,True,2,001001,Ap,Ev,0.275,0.087,0.935,0.457,0.037,0.783,0.275361,0.853403,0,0.087141,0.827225,0,0.935041,0.581152,1,0.457419,0.63089,0,0.03723,0.651832,0,0.78277,0.772251,1,0,0,1,0,0,0
leave,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.427,0.642,0.565,0.337,0.432,0.85,0.426852,0.853403,0,0.641591,0.827225,0,0.565143,0.581152,0,0.337443,0.63089,0,0.432179,0.651832,0,0.84955,0.772251,1,0,0,0,0,0,1
legitimize,True,1,000001,Ev,,True,1,000001,Ev,,0.149,0.026,0.187,0.315,0.303,0.959,0.149215,0.853403,0,0.026178,0.827225,0,0.187045,0.581152,0,0.31529,0.63089,0,0.302715,0.651832,0,0.959283,0.772251,1,0,0,0,0,0,1
lend,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.432,0.267,0.772,0.038,0.656,0.324,0.432401,0.853403,0,0.266669,0.827225,0,0.772094,0.581152,1,0.037963,0.63089,0,0.655878,0.651832,1,0.323957,0.772251,0,0,0,1,0,0,0
lengthen,True,1,001000,Ap,,True,1,001000,Ap,,0.206,0.594,0.736,0.417,0.553,0.106,0.205733,0.853403,0,0.594123,0.827225,0,0.735893,0.581152,1,0.41674,0.63089,0,0.552612,0.651832,0,0.105813,0.772251,0,0,0,1,0,0,0
lessen,True,1,001000,Ap,,True,1,001000,Ap,,0.149,0.178,0.695,0.255,0.48,0.243,0.149215,0.853403,0,0.177854,0.827225,0,0.694737,0.581152,1,0.255461,0.63089,0,0.480177,0.651832,0,0.243216,0.772251,0,0,0,1,0,0,0
let,True,1,001000,Ap,,True,1,001000,Ap,,0.69,0.523,0.736,0.401,0.26,0.258,0.690456,0.853403,0,0.522629,0.827225,0,0.735614,0.581152,1,0.401222,0.63089,0,0.259922,0.651832,0,0.258158,0.772251,0,0,0,1,0,0,0
liberate,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.247,0.216,0.522,0.106,0.107,0.861,0.246774,0.853403,0,0.216111,0.827225,0,0.52164,0.581152,0,0.105604,0.63089,0,0.106597,0.651832,0,0.861168,0.772251,1,0,0,0,0,0,1
lie,False,0,000000,,,True,3,100101,Kn,"An, Ev",0.802,0.585,0.329,0.564,0.226,0.727,0.802442,0.853403,0,0.584639,0.827225,0,0.328852,0.581152,0,0.564416,0.63089,0,0.226393,0.651832,0,0.726913,0.772251,0,0,0,0,0,0,0
lift,True,1,001000,Ap,,True,1,001000,Ap,,0.149,0.314,0.851,0.235,0.36,0.427,0.149215,0.853403,0,0.313652,0.827225,0,0.850939,0.581152,1,0.234611,0.63089,0,0.359555,0.651832,0,0.427451,0.772251,0,0,0,1,0,0,0
ligate,True,1,000010,Sn,,True,1,000010,Sn,,0.264,0.026,0.295,0.369,0.671,0.499,0.264428,0.853403,0,0.026178,0.827225,0,0.295368,0.581152,0,0.36873,0.63089,0,0.670585,0.651832,1,0.499473,0.772251,0,0,0,0,0,1,0
liken,True,3,100011,Kn,"Sn, Ev",True,4,110011,Kn,"Cm, Sn, Ev",0.88,0.816,0.419,0.233,0.786,0.855,0.879997,0.853403,1,0.815738,0.827225,0,0.418989,0.581152,0,0.233243,0.63089,0,0.786025,0.651832,1,0.855149,0.772251,1,1,0,0,0,1,1
linearize,True,1,001000,Ap,,True,2,011000,Ap,Cm,0.293,0.812,0.823,0.385,0.375,0.008,0.29273,0.853403,0,0.812162,0.827225,0,0.822666,0.581152,1,0.384979,0.63089,0,0.37516,0.651832,0,0.007853,0.772251,0,0,0,1,0,0,0
liquefy,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.204,0.532,0.368,0.782,0.541,0.149215,0.853403,0,0.204342,0.827225,0,0.532112,0.581152,0,0.368087,0.63089,0,0.781537,0.651832,1,0.541371,0.772251,0,0,0,0,0,1,0
liquidize,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.259,0.163,0.552,0.174,0.787,0.544,0.258932,0.853403,0,0.163136,0.827225,0,0.551737,0.581152,0,0.173968,0.63089,0,0.787141,0.651832,1,0.543839,0.772251,0,0,0,0,0,1,0
listen,True,1,100000,Kn,,True,1,100000,Kn,,0.956,0.277,0.392,0.016,0.294,0.117,0.956069,0.853403,1,0.276538,0.827225,0,0.392012,0.581152,0,0.015777,0.63089,0,0.294347,0.651832,0,0.11749,0.772251,0,1,0,0,0,0,0
live,True,1,100000,Kn,,True,3,111000,Kn,"Cm, Ap",0.917,0.8,0.784,0.202,0.307,0.036,0.916785,0.853403,1,0.800136,0.827225,0,0.783733,0.581152,1,0.202225,0.63089,0,0.306888,0.651832,0,0.036197,0.772251,0,1,0,0,0,0,0
load,True,1,000001,Ev,,True,2,000011,Ev,Sn,0.401,0.084,0.406,0.337,0.784,0.865,0.4009,0.853403,0,0.083582,0.827225,0,0.406102,0.581152,0,0.336505,0.63089,0,0.783987,0.651832,1,0.864761,0.772251,1,0,0,0,0,0,1
localize,True,1,010000,Cm,,True,3,011010,Cm,"Ap, Sn",0.341,0.893,0.635,0.173,0.607,0.575,0.341306,0.853403,0,0.892906,0.827225,1,0.634714,0.581152,1,0.172594,0.63089,0,0.606949,0.651832,0,0.574801,0.772251,0,0,1,0,0,0,0
lock,True,1,000001,Ev,,True,1,000001,Ev,,0.427,0.102,0.276,0.206,0.19,0.809,0.427488,0.853403,0,0.102262,0.827225,0,0.276037,0.581152,0,0.206182,0.63089,0,0.190345,0.651832,0,0.809265,0.772251,1,0,0,0,0,0,1
locomote,True,1,000100,An,,True,2,001100,An,Ap,0.295,0.659,0.761,0.911,0.205,0.061,0.294783,0.853403,0,0.658844,0.827225,0,0.760798,0.581152,1,0.91113,0.63089,1,0.20538,0.651832,0,0.060725,0.772251,0,0,0,0,1,0,0
look,True,2,100100,Kn,An,True,4,111100,Kn,"Cm, Ap, An",0.99,0.778,0.58,0.956,0.005,0.015,0.989852,0.853403,1,0.777883,0.827225,0,0.579903,0.581152,0,0.956009,0.63089,1,0.005094,0.651832,0,0.015106,0.772251,0,1,0,0,1,0,0
loosen,True,1,001000,Ap,,True,3,001011,Ap,"Sn, Ev",0.149,0.096,0.791,0.251,0.569,0.75,0.149215,0.853403,0,0.095533,0.827225,0,0.790712,0.581152,1,0.250533,0.63089,0,0.569216,0.651832,0,0.749733,0.772251,0,0,0,1,0,0,0
lose,True,1,000001,Ev,,True,4,111001,Ev,"Kn, Cm, Ap",0.846,0.87,0.643,0.191,0.278,0.941,0.846036,0.853403,0,0.870164,0.827225,1,0.643075,0.581152,1,0.191317,0.63089,0,0.278396,0.651832,0,0.940703,0.772251,1,0,0,0,0,0,1
love,True,1,100000,Kn,,True,1,100000,Kn,,0.918,0.42,0.099,0.197,0.275,0.312,0.918019,0.853403,1,0.419746,0.827225,0,0.098954,0.581152,0,0.196673,0.63089,0,0.275304,0.651832,0,0.311595,0.772251,0,1,0,0,0,0,0
lubricate,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.289,0.248,0.856,0.144,0.661,0.519,0.288818,0.853403,0,0.248006,0.827225,0,0.856297,0.581152,1,0.144404,0.63089,0,0.660985,0.651832,1,0.518868,0.772251,0,0,0,1,0,0,0
lure,True,1,100000,Kn,,True,3,111000,Kn,"Cm, Ap",0.921,0.714,0.568,0.197,0.033,0.205,0.921202,0.853403,1,0.714478,0.827225,0,0.567627,0.581152,0,0.196582,0.63089,0,0.033004,0.651832,0,0.205492,0.772251,0,1,0,0,0,0,0
lustrate,True,1,000001,Ev,,True,1,000001,Ev,,0.408,0.239,0.196,0.465,0.197,0.917,0.407777,0.853403,0,0.238848,0.827225,0,0.195973,0.581152,0,0.465145,0.63089,0,0.196912,0.651832,0,0.917005,0.772251,1,0,0,0,0,0,1
magnetize,True,1,000010,Sn,,True,2,000011,Sn,Ev,0.401,0.211,0.282,0.14,0.86,0.67,0.400677,0.853403,0,0.211065,0.827225,0,0.281811,0.581152,0,0.14039,0.63089,0,0.860016,0.651832,1,0.670247,0.772251,0,0,0,0,0,1,0
magnify,True,1,000100,An,,True,2,001100,An,Ap,0.309,0.504,0.773,0.834,0.442,0.089,0.309421,0.853403,0,0.504346,0.827225,0,0.772895,0.581152,1,0.833984,0.63089,1,0.442072,0.651832,0,0.08896,0.772251,0,0,0,0,1,0,0
mandate,True,1,000010,Sn,,True,1,000010,Sn,,0.388,0.188,0.302,0.428,0.708,0.55,0.388192,0.853403,0,0.188328,0.827225,0,0.302311,0.581152,0,0.427582,0.63089,0,0.707918,0.651832,1,0.550443,0.772251,0,0,0,0,0,1,0
manifest,True,1,001000,Ap,,True,1,001000,Ap,,0.605,0.645,0.77,0.227,0.512,0.367,0.605497,0.853403,0,0.644962,0.827225,0,0.769996,0.581152,1,0.227309,0.63089,0,0.511529,0.651832,0,0.367263,0.772251,0,0,0,1,0,0,0
manufacture,True,1,000010,Sn,,True,3,001110,Sn,"Ap, An",0.149,0.161,0.856,0.715,0.987,0.553,0.149215,0.853403,0,0.160532,0.827225,0,0.855792,0.581152,1,0.715257,0.63089,1,0.986606,0.651832,1,0.55263,0.772251,0,0,0,0,0,1,0
map,True,3,111000,Kn,"Cm, Ap",True,3,111000,Kn,"Cm, Ap",0.923,0.869,0.852,0.223,0.189,0.032,0.923278,0.853403,1,0.86945,0.827225,1,0.851903,0.581152,1,0.222565,0.63089,0,0.18877,0.651832,0,0.031572,0.772251,0,1,1,1,0,0,0
marginalize,True,1,000010,Sn,,True,2,010010,Cm,Sn,0.428,0.816,0.21,0.465,0.785,0.526,0.428405,0.853403,0,0.815801,0.827225,0,0.210258,0.581152,0,0.46471,0.63089,0,0.784807,0.651832,1,0.525513,0.772251,0,0,0,0,0,1,0
marry,True,1,000010,Sn,,True,1,000010,Sn,,0.655,0.065,0.349,0.301,0.711,0.139,0.655158,0.853403,0,0.06476,0.827225,0,0.348637,0.581152,0,0.300693,0.63089,0,0.711443,0.651832,1,0.139146,0.772251,0,0,0,0,0,1,0
marvel,True,1,000001,Ev,,True,2,000101,Ev,An,0.149,0.377,0.296,0.64,0.54,0.776,0.149215,0.853403,0,0.37687,0.827225,0,0.296043,0.581152,0,0.639897,0.63089,1,0.540397,0.651832,0,0.775758,0.772251,1,0,0,0,0,0,1
mat,True,1,000100,An,,True,3,110100,Kn,"Cm, An",0.787,0.712,0.037,0.752,0.416,0.259,0.786836,0.853403,0,0.712132,0.827225,0,0.036697,0.581152,0,0.752,0.63089,1,0.415631,0.651832,0,0.259052,0.772251,0,0,0,0,1,0,0
mate,True,1,100000,Kn,,True,2,100001,Kn,Ev,0.954,0.395,0.003,0.332,0.033,0.851,0.953714,0.853403,1,0.394564,0.827225,0,0.002618,0.581152,0,0.33219,0.63089,0,0.033488,0.651832,0,0.851274,0.772251,1,1,0,0,0,0,0
materialize,True,1,000010,Sn,,True,1,000010,Sn,,0.467,0.273,0.415,0.048,0.917,0.221,0.467375,0.853403,0,0.272962,0.827225,0,0.41549,0.581152,0,0.047556,0.63089,0,0.916926,0.651832,1,0.221108,0.772251,0,0,0,0,0,1,0
matter,False,0,000000,,,True,2,001001,Ev,Ap,0.628,0.68,0.56,0.344,0.105,0.682,0.627771,0.853403,0,0.679623,0.827225,0,0.560043,0.581152,0,0.343877,0.63089,0,0.104556,0.651832,0,0.681598,0.772251,0,0,0,0,0,0,0
mean,True,1,100000,Kn,,True,2,100001,Kn,Ev,0.855,0.542,0.452,0.469,0.287,0.783,0.854729,0.853403,1,0.541725,0.827225,0,0.452182,0.581152,0,0.468971,0.63089,0,0.287347,0.651832,0,0.782777,0.772251,1,1,0,0,0,0,0
mechanize,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.399,0.205,0.758,0.359,0.865,0.231,0.399283,0.853403,0,0.205414,0.827225,0,0.757871,0.581152,1,0.359206,0.63089,0,0.864868,0.651832,1,0.231454,0.772251,0,0,0,0,0,1,0
melt,True,1,000100,An,,True,1,000100,An,,0.149,0.026,0.211,0.923,0.398,0.491,0.149215,0.853403,0,0.026178,0.827225,0,0.21087,0.581152,0,0.922906,0.63089,1,0.397689,0.651832,0,0.490811,0.772251,0,0,0,0,1,0,0
mend,True,1,000010,Sn,,True,2,000011,Ev,Sn,0.634,0.272,0.007,0.114,0.667,0.77,0.634331,0.853403,0,0.272372,0.827225,0,0.006552,0.581152,0,0.114134,0.63089,0,0.666565,0.651832,1,0.770325,0.772251,0,0,0,0,0,1,0
mention,True,2,110000,Kn,Cm,True,2,110000,Kn,Cm,0.963,0.904,0.048,0.016,0.204,0.262,0.963013,0.853403,1,0.903786,0.827225,1,0.047881,0.581152,0,0.016326,0.63089,0,0.203534,0.651832,0,0.262403,0.772251,0,1,1,0,0,0,0
mentor,True,1,000010,Sn,,True,3,001011,Sn,"Ap, Ev",0.149,0.108,0.658,0.172,0.886,0.69,0.149215,0.853403,0,0.108017,0.827225,0,0.657912,0.581152,1,0.172192,0.63089,0,0.886215,0.651832,1,0.690316,0.772251,0,0,0,0,0,1,0
merge,True,1,000010,Sn,,True,1,000010,Sn,,0.332,0.136,0.159,0.152,0.981,0.533,0.33161,0.853403,0,0.135693,0.827225,0,0.15869,0.581152,0,0.152492,0.63089,0,0.980945,0.651832,1,0.533178,0.772251,0,0,0,0,0,1,0
metabolize,False,0,000000,,,False,0,000000,,,0.23,0.185,0.461,0.469,0.458,0.544,0.230449,0.853403,0,0.184659,0.827225,0,0.460999,0.581152,0,0.468816,0.63089,0,0.457902,0.651832,0,0.54386,0.772251,0,0,0,0,0,0,0
migrate,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.332,0.38,0.713,0.409,0.627,0.257,0.332446,0.853403,0,0.379522,0.827225,0,0.713464,0.581152,1,0.409465,0.63089,0,0.62662,0.651832,0,0.257104,0.772251,0,0,0,1,0,0,0
mimic,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.68,0.323,0.638,0.075,0.89,0.107,0.67972,0.853403,0,0.322837,0.827225,0,0.638291,0.581152,1,0.074824,0.63089,0,0.889863,0.651832,1,0.106604,0.772251,0,0,0,0,0,1,0
