Model,Params,Mode,Percentile,Thresholds,PassedMinAccept,UsedOOF,SCS_core,SCS_eval,PenalizedObj_eval,Core_D,Core_M,Core_T,Core_C,Core_E,Core_D_bar,Core_W_bar,Core_rho,Core_acceptance,Core_entry_rate,Core_en_over_ac,Core_per_level,Eval_D,Eval_M,Eval_T,Eval_C,Eval_E,Eval_D_bar,Eval_W_bar,Eval_rho,Eval_acceptance,Eval_entry_rate,Eval_en_over_ac,Eval_per_level
Legacy kNN (freq),"{'K': 5, 'thresh': 0.28, 'cutoff': 24}",K=5/th=0.28/c=24,,,True,,0.8096956979698754,0.7619550890186213,-0.2649898076025765,0.19256949751793054,0.2982909238798257,1.0,0.38472374777256857,0.0,0.11953180113689135,0.5011875241356067,0.9999999999999999,0.6194225721784777,1.3648293963254594,2.2033898305084745,"[24, 65, 105, 133, 101, 92]",0.11426314202252331,0.18494443733530125,0.8999999999999999,0.37545461443799727,0,0.06816494054427122,0.5283951143830883,0.7999999999999999,0.4,0.6975757575757576,1.743939393939394,"[88, 139, 238, 233, 250, 203]"
Legacy kNN (freq),"{'K': 5, 'thresh': 0.28, 'cutoff': 28}",K=5/th=0.28/c=28,,,True,,0.880722699442347,0.9041860243280476,-0.7030871620815021,0.2288636224543054,0.2641494747198776,1.0,0.3866951723597308,0.0,0.14699605849028094,0.49528963134672,0.9999999999999999,0.5538057742782152,1.078740157480315,1.9478672985781993,"[20, 55, 81, 111, 81, 63]",0.17612805299373177,0.14594969512427092,0.95,0.3800255548619559,0,0.1127488702133296,0.5274029521047723,0.8999999999999998,0.283030303030303,0.4490909090909091,1.5867237687366167,"[36, 79, 152, 148, 203, 123]"
Legacy kNN (freq),"{'K': 5, 'thresh': 0.28, 'cutoff': 32}",K=5/th=0.28/c=32,,,True,,0.9141679429654561,0.9460096680507342,-1.0961762823624885,0.2491087113734469,0.2511776387285773,1.0,0.38745623440195487,0.0,0.16171782905128604,0.48746693470488234,0.9999999999999999,0.45144356955380577,0.8818897637795275,1.9534883720930232,"[16, 50, 72, 92, 62, 44]",0.20069531885926387,0.1294190069305703,0.95,0.3824445204068021,0,0.13106870852098454,0.5220033639650534,0.8999999999999998,0.2109090909090909,0.3187878787878788,1.5114942528735633,"[30, 49, 107, 105, 150, 85]"
Legacy kNN (freq),"{'K': 5, 'thresh': 0.32, 'cutoff': 6}",K=5/th=0.32/c=6,,,True,,0.42171413711797867,0.5188064525716153,-3.823452452651801,0.04220443480947362,0.5337010015945928,1.0,0.37736901301032594,0.0,0.022818894699505744,0.5178553874721108,0.9999999999999999,0.9658792650918635,3.438320209973753,3.559782608695652,"[128, 202, 257, 278, 242, 203]",0.032789019310814856,0.4245470101580892,1.0,0.36854814472963193,0,0.018012460049400617,0.5313308151988542,0.9999999999999999,0.8854545454545455,2.643030303030303,2.984941820670773,"[425, 647, 877, 844, 880, 688]"
Legacy kNN (freq),"{'K': 5, 'thresh': 0.32, 'cutoff': 8}",K=5/th=0.32/c=8,,,True,,0.42677571102102585,0.5326722039412769,-3.2472531124554496,0.04404570674847589,0.5303877536510544,1.0,0.3770591930786809,0.0,0.02381404152352884,0.5168515360278206,0.9999999999999999,0.9238845144356955,3.2755905511811023,3.5454545454545454,"[117, 195, 245, 269, 232, 190]",0.03682165194603137,0.4147747668540608,1.0,0.36875106283102105,0,0.02029652324081937,0.5309141190442012,0.9999999999999999,0.8236363636363636,2.386060606060606,2.896983075791023,"[369, 617, 742, 776, 804, 629]"
Legacy kNN (freq),"{'K': 5, 'thresh': 0.32, 'cutoff': 10}",K=5/th=0.32/c=10,,,True,,0.4344901126457288,0.5391754480909726,-3.201932622418109,0.04476302786513764,0.5233658799777089,1.0,0.3769765491943333,0.0,0.0242300513943618,0.5170650259702495,0.9999999999999999,0.89501312335958,3.1496062992125986,3.5190615835777126,"[113, 191, 236, 261, 218, 181]",0.03860901056398822,0.40998411591704353,1.0,0.3685018448134263,0,0.02134176899180115,0.5314237660746854,0.9999999999999999,0.7751515151515151,2.2375757575757578,2.886630179827991,"[346, 597, 685, 703, 747, 614]"
Legacy kNN (freq),"{'K': 5, 'thresh': 0.32, 'cutoff': 12}",K=5/th=0.32/c=12,,,True,,0.4709223348615916,0.583074984726639,-2.0863290844015374,0.05281696829550733,0.4949044709565376,1.0,0.37669945840873925,0.0,0.02872637826342862,0.5151580280837607,0.9999999999999999,0.8713910761154856,2.89501312335958,3.3222891566265056,"[93, 173, 218, 247, 202, 170]",0.047562325055211234,0.3752892552842978,1.0,0.36933971651908504,0,0.02651289932950999,0.5309209884463362,0.9999999999999999,0.7393939393939394,1.9884848484848485,2.6893442622950823,"[287, 495, 610, 644, 670, 575]"
Legacy kNN (freq),"{'K': 5, 'thresh': 0.32, 'cutoff': 16}",K=5/th=0.32/c=16,,,True,,0.536870600307538,0.6498280766456648,-0.7799837770620104,0.0653485719797779,0.4417595282044885,1.0,0.3776051884408285,0.0,0.03570812613074461,0.5107163740591367,0.9999999999999999,0.800524934383202,2.372703412073491,2.9639344262295086,"[72, 137, 181, 205, 172, 137]",0.0663798642326083,0.32779271140736704,1.0,0.37080307940141155,0,0.037761916080870324,0.531113150741819,0.9999999999999999,0.5945454545454546,1.3866666666666667,2.332313965341488,"[190, 300, 452, 456, 483, 407]"
Legacy kNN (freq),"{'K': 5, 'thresh': 0.32, 'cutoff': 20}",K=5/th=0.32/c=20,,,True,,0.63166086861126,0.7611138952338771,-0.20953332329201924,0.09644547194036679,0.37853075634984146,1.0,0.37915384340244884,0.0,0.054175741729510694,0.5075473147716395,0.9999999999999999,0.7060367454068242,1.8608923884514437,2.6356877323420074,"[52, 108, 146, 168, 126, 109]",0.08939768429894829,0.24034500923624394,1.0,0.3735374005705757,0,0.05155186594227602,0.5251048668227605,0.9999999999999999,0.4806060606060606,0.9648484848484848,2.007566204287516,"[145, 216, 317, 319, 343, 252]"
Legacy kNN (freq),"{'K': 5, 'thresh': 0.32, 'cutoff': 24}",K=5/th=0.32/c=24,,,True,,0.80916738042008,0.8092402424037642,-0.34439167427600303,0.1930557919950316,0.2991464359135092,1.0,0.3841934144618585,0.0,0.11936914444846976,0.49894409111480087,0.9999999999999999,0.6089238845144357,1.3464566929133859,2.211206896551724,"[22, 64, 105, 132, 100, 90]",0.11729834268587674,0.18067278257990152,0.95,0.3753822743259636,0,0.06939150665878603,0.5221887984975492,0.8999999999999998,0.3715151515151515,0.6418181818181818,1.7275693311582383,"[75, 129, 221, 212, 232, 190]"
Legacy kNN (freq),"{'K': 5, 'thresh': 0.32, 'cutoff': 28}",K=5/th=0.32/c=28,,,True,,0.8781599735273018,0.9244262185352481,-0.8339984830258171,0.22983879023414788,0.2675425100058357,1.0,0.3862123109966319,0.0,0.14695193384284455,0.4924166594844502,0.9999999999999999,0.5406824146981627,1.0603674540682415,1.9611650485436896,"[18, 54, 81, 109, 80, 62]",0.1902761394779244,0.1399567659193701,0.95,0.3803561499223126,0,0.12200948152508943,0.5192127525591023,0.8999999999999998,0.25696969696969696,0.4036363636363636,1.570754716981132,"[26, 73, 140, 132, 184, 111]"
Legacy kNN (freq),"{'K': 5, 'thresh': 0.32, 'cutoff': 32}",K=5/th=0.32/c=32,,,True,,0.9154413686431152,0.9674580540629303,-1.1967902489994127,0.2479784403508033,0.24861584156518574,1.0,0.3869292328583251,0.0,0.1598641111792358,0.4848042840838509,0.9999999999999999,0.4435695538057743,0.868766404199475,1.9585798816568047,"[15, 50, 72, 90, 60, 44]",0.2200410037040419,0.1275719175484507,0.95,0.38329655969112997,0,0.14494165219927757,0.5137602702534214,0.8999999999999998,0.1921212121212121,0.2878787878787879,1.4984227129337542,"[24, 47, 99, 94, 136, 75]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.12, 'cutoff': 6}",K=7/th=0.12/c=6,,,True,,0.3114996372629,0.41053867993797505,-9.422722976995194,0.028591724553898745,0.6309508242000745,1.0,0.3795291230302526,0.0,0.01534687703495325,0.5214115271074093,0.9999999999999999,0.994750656167979,4.115485564304462,4.1372031662269135,"[163, 248, 303, 312, 296, 246]",0.02675216048512615,0.5270895871448051,1.0,0.36958702199217985,0,0.014762257562198138,0.5370522703988335,0.9999999999999999,0.9890909090909091,3.601818181818182,3.641544117647059,"[600, 922, 1200, 1125, 1158, 938]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.12, 'cutoff': 8}",K=7/th=0.12/c=8,,,True,,0.32698797636149113,0.4346342752739508,-7.732477261273092,0.031896827975748096,0.6186174792457708,1.0,0.37902875877171277,0.0,0.01716717156972847,0.5210411946650919,0.9999999999999999,0.9816272965879265,3.931758530183727,4.005347593582888,"[154, 241, 287, 309, 277, 230]",0.029775050590798876,0.5059882071678629,1.0,0.36949143950338253,0,0.016472642637883353,0.5367627855471874,0.9999999999999999,0.9642424242424242,3.3442424242424242,3.4682589566310495,"[550, 889, 1070, 1069, 1073, 867]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.12, 'cutoff': 10}",K=7/th=0.12/c=10,,,True,,0.3302220573139107,0.4464050778571054,-7.2136845782959425,0.03215537657583713,0.615590826621481,1.0,0.37885835786518185,0.0,0.017283444461765732,0.5202133646838818,0.9999999999999999,0.963254593175853,3.816272965879265,3.9618528610354224,"[147, 238, 278, 302, 263, 226]",0.031943731939486714,0.496325638503418,1.0,0.3692899480701223,0,0.017722941275610637,0.5370935518458715,0.9999999999999999,0.9309090909090909,3.1787878787878787,3.4147135416666665,"[527, 871, 983, 1009, 1011, 844]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.12, 'cutoff': 12}",K=7/th=0.12/c=12,,,True,,0.3652201938136619,0.4891525680170741,-5.54804914980568,0.037084452349998784,0.5853554077629197,1.0,0.37830383075527585,0.0,0.01999987348597459,0.5193052836393374,0.9999999999999999,0.9448818897637795,3.5984251968503935,3.808333333333333,"[132, 221, 262, 289, 251, 216]",0.04043941737334873,0.4622841241139941,1.0,0.3699909158590647,0,0.022634814790146954,0.5370857702459482,0.9999999999999999,0.9066666666666666,2.9193939393939394,3.219919786096257,"[459, 762, 915, 951, 934, 796]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.12, 'cutoff': 16}",K=7/th=0.12/c=16,,,True,,0.43248924223790264,0.5639015594990507,-2.4619155573566096,0.04946368441946195,0.5306042383419691,1.0,0.37876598720136584,0.0,0.026889182136988456,0.5167244404407153,0.9999999999999999,0.9186351706036745,3.120734908136483,3.3971428571428572,"[106, 186, 232, 262, 220, 183]",0.054904641995480424,0.4021919527000636,1.0,0.3706295673454462,0,0.03119485051336408,0.5369683224892017,0.9999999999999999,0.8103030303030303,2.2418181818181817,2.7666417352281227,"[327, 508, 744, 734, 752, 634]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.12, 'cutoff': 20}",K=7/th=0.12/c=20,,,True,,0.5264195278354399,0.6538055076794016,-0.8040644639218395,0.06381219981540182,0.4510565574970501,1.0,0.3788796183902937,0.0,0.03498307668763135,0.5132351790163191,0.9999999999999999,0.847769028871391,2.58005249343832,3.043343653250774,"[85, 158, 194, 222, 177, 147]",0.06614339504721803,0.32397646164180427,1.0,0.3721285809132927,0,0.0378763772466251,0.53476297814466,0.9999999999999999,0.7218181818181818,1.7393939393939395,2.409739714525609,"[270, 386, 588, 583, 598, 445]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.12, 'cutoff': 24}",K=7/th=0.12/c=24,,,True,,0.6471913946634829,0.74658000268711,0.03098367815544434,0.11543624128805038,0.3827355476274143,1.0,0.38163567000948917,0.0,0.06667697438544874,0.5109307006845264,0.9999999999999999,0.7795275590551181,2.047244094488189,2.6262626262626263,"[46, 114, 158, 190, 147, 125]",0.08773599502334777,0.25311437715742613,1.0,0.373194616070628,0,0.051209012536066544,0.5324616324078257,0.9999999999999999,0.616969696969697,1.289090909090909,2.0893909626719056,"[169, 268, 447, 435, 456, 352]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.12, 'cutoff': 28}",K=7/th=0.12/c=28,,,True,,0.7313566273563521,0.8211563650141032,0.12938914528332401,0.1488476594533407,0.33266207094468225,1.0,0.38390346282564547,0.0,0.08870643856310044,0.5072471024010271,0.9999999999999999,0.7060367454068242,1.7086614173228347,2.420074349442379,"[39, 95, 135, 168, 120, 94]",0.11540437501660447,0.20695817315376966,1.0,0.37570054383756113,0,0.06960582857994166,0.5335403967304221,0.9999999999999999,0.5024242424242424,0.9321212121212121,1.8552472858866103,"[101, 182, 327, 332, 364, 232]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.12, 'cutoff': 32}",K=7/th=0.12/c=32,,,True,,0.7797269587301421,0.8659806638419953,-0.09163451751031693,0.1766573625432249,0.31247745705644736,1.0,0.38515684414454804,0.0,0.10756294035622978,0.501314958364513,0.9999999999999999,0.6115485564304461,1.4173228346456692,2.3175965665236054,"[30, 80, 115, 143, 106, 66]",0.13291982353325915,0.18009973796141038,1.0,0.3772019275671554,0,0.08137418938703893,0.530829876975222,0.9999999999999999,0.41393939393939394,0.7121212121212122,1.7203513909224013,"[83, 130, 253, 247, 293, 169]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.14, 'cutoff': 6}",K=7/th=0.14/c=6,,,True,,0.3114996372629,0.41053867993797505,-9.422722976995194,0.028591724553898745,0.6309508242000745,1.0,0.3795291230302526,0.0,0.01534687703495325,0.5214115271074093,0.9999999999999999,0.994750656167979,4.115485564304462,4.1372031662269135,"[163, 248, 303, 312, 296, 246]",0.02675216048512615,0.5270895871448051,1.0,0.36958702199217985,0,0.014762257562198138,0.5370522703988335,0.9999999999999999,0.9890909090909091,3.601818181818182,3.641544117647059,"[600, 922, 1200, 1125, 1158, 938]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.14, 'cutoff': 8}",K=7/th=0.14/c=8,,,True,,0.32698797636149113,0.4346342752739508,-7.732477261273092,0.031896827975748096,0.6186174792457708,1.0,0.37902875877171277,0.0,0.01716717156972847,0.5210411946650919,0.9999999999999999,0.9816272965879265,3.931758530183727,4.005347593582888,"[154, 241, 287, 309, 277, 230]",0.029775050590798876,0.5059882071678629,1.0,0.36949143950338253,0,0.016472642637883353,0.5367627855471874,0.9999999999999999,0.9642424242424242,3.3442424242424242,3.4682589566310495,"[550, 889, 1070, 1069, 1073, 867]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.14, 'cutoff': 10}",K=7/th=0.14/c=10,,,True,,0.3302220573139107,0.4464050778571054,-7.2136845782959425,0.03215537657583713,0.615590826621481,1.0,0.37885835786518185,0.0,0.017283444461765732,0.5202133646838818,0.9999999999999999,0.963254593175853,3.816272965879265,3.9618528610354224,"[147, 238, 278, 302, 263, 226]",0.031943731939486714,0.496325638503418,1.0,0.3692899480701223,0,0.017722941275610637,0.5370935518458715,0.9999999999999999,0.9309090909090909,3.1787878787878787,3.4147135416666665,"[527, 871, 983, 1009, 1011, 844]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.14, 'cutoff': 12}",K=7/th=0.14/c=12,,,True,,0.3652201938136619,0.4891525680170741,-5.54804914980568,0.037084452349998784,0.5853554077629197,1.0,0.37830383075527585,0.0,0.01999987348597459,0.5193052836393374,0.9999999999999999,0.9448818897637795,3.5984251968503935,3.808333333333333,"[132, 221, 262, 289, 251, 216]",0.04043941737334873,0.4622841241139941,1.0,0.3699909158590647,0,0.022634814790146954,0.5370857702459482,0.9999999999999999,0.9066666666666666,2.9193939393939394,3.219919786096257,"[459, 762, 915, 951, 934, 796]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.14, 'cutoff': 16}",K=7/th=0.14/c=16,,,True,,0.43248924223790264,0.5639015594990507,-2.4619155573566096,0.04946368441946195,0.5306042383419691,1.0,0.37876598720136584,0.0,0.026889182136988456,0.5167244404407153,0.9999999999999999,0.9186351706036745,3.120734908136483,3.3971428571428572,"[106, 186, 232, 262, 220, 183]",0.054904641995480424,0.4021919527000636,1.0,0.3706295673454462,0,0.03119485051336408,0.5369683224892017,0.9999999999999999,0.8103030303030303,2.2418181818181817,2.7666417352281227,"[327, 508, 744, 734, 752, 634]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.14, 'cutoff': 20}",K=7/th=0.14/c=20,,,True,,0.5264195278354399,0.6538055076794016,-0.8040644639218395,0.06381219981540182,0.4510565574970501,1.0,0.3788796183902937,0.0,0.03498307668763135,0.5132351790163191,0.9999999999999999,0.847769028871391,2.58005249343832,3.043343653250774,"[85, 158, 194, 222, 177, 147]",0.06614339504721803,0.32397646164180427,1.0,0.3721285809132927,0,0.0378763772466251,0.53476297814466,0.9999999999999999,0.7218181818181818,1.7393939393939395,2.409739714525609,"[270, 386, 588, 583, 598, 445]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.14, 'cutoff': 24}",K=7/th=0.14/c=24,,,True,,0.6471913946634829,0.74658000268711,0.03098367815544434,0.11543624128805038,0.3827355476274143,1.0,0.38163567000948917,0.0,0.06667697438544874,0.5109307006845264,0.9999999999999999,0.7795275590551181,2.047244094488189,2.6262626262626263,"[46, 114, 158, 190, 147, 125]",0.08773599502334777,0.25311437715742613,1.0,0.373194616070628,0,0.051209012536066544,0.5324616324078257,0.9999999999999999,0.616969696969697,1.289090909090909,2.0893909626719056,"[169, 268, 447, 435, 456, 352]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.14, 'cutoff': 28}",K=7/th=0.14/c=28,,,True,,0.7313566273563521,0.8211563650141032,0.12938914528332401,0.1488476594533407,0.33266207094468225,1.0,0.38390346282564547,0.0,0.08870643856310044,0.5072471024010271,0.9999999999999999,0.7060367454068242,1.7086614173228347,2.420074349442379,"[39, 95, 135, 168, 120, 94]",0.11540437501660447,0.20695817315376966,1.0,0.37570054383756113,0,0.06960582857994166,0.5335403967304221,0.9999999999999999,0.5024242424242424,0.9321212121212121,1.8552472858866103,"[101, 182, 327, 332, 364, 232]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.14, 'cutoff': 32}",K=7/th=0.14/c=32,,,True,,0.7797269587301421,0.8659806638419953,-0.09163451751031693,0.1766573625432249,0.31247745705644736,1.0,0.38515684414454804,0.0,0.10756294035622978,0.501314958364513,0.9999999999999999,0.6115485564304461,1.4173228346456692,2.3175965665236054,"[30, 80, 115, 143, 106, 66]",0.13291982353325915,0.18009973796141038,1.0,0.3772019275671554,0,0.08137418938703893,0.530829876975222,0.9999999999999999,0.41393939393939394,0.7121212121212122,1.7203513909224013,"[83, 130, 253, 247, 293, 169]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.16, 'cutoff': 6}",K=7/th=0.16/c=6,,,True,,0.3114996372629,0.41053867993797505,-9.422722976995194,0.028591724553898745,0.6309508242000745,1.0,0.3795291230302526,0.0,0.01534687703495325,0.5214115271074093,0.9999999999999999,0.994750656167979,4.115485564304462,4.1372031662269135,"[163, 248, 303, 312, 296, 246]",0.02675216048512615,0.5270895871448051,1.0,0.36958702199217985,0,0.014762257562198138,0.5370522703988335,0.9999999999999999,0.9890909090909091,3.601818181818182,3.641544117647059,"[600, 922, 1200, 1125, 1158, 938]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.16, 'cutoff': 8}",K=7/th=0.16/c=8,,,True,,0.32698797636149113,0.4346342752739508,-7.732477261273092,0.031896827975748096,0.6186174792457708,1.0,0.37902875877171277,0.0,0.01716717156972847,0.5210411946650919,0.9999999999999999,0.9816272965879265,3.931758530183727,4.005347593582888,"[154, 241, 287, 309, 277, 230]",0.029775050590798876,0.5059882071678629,1.0,0.36949143950338253,0,0.016472642637883353,0.5367627855471874,0.9999999999999999,0.9642424242424242,3.3442424242424242,3.4682589566310495,"[550, 889, 1070, 1069, 1073, 867]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.16, 'cutoff': 10}",K=7/th=0.16/c=10,,,True,,0.3302220573139107,0.4464050778571054,-7.2136845782959425,0.03215537657583713,0.615590826621481,1.0,0.37885835786518185,0.0,0.017283444461765732,0.5202133646838818,0.9999999999999999,0.963254593175853,3.816272965879265,3.9618528610354224,"[147, 238, 278, 302, 263, 226]",0.031943731939486714,0.496325638503418,1.0,0.3692899480701223,0,0.017722941275610637,0.5370935518458715,0.9999999999999999,0.9309090909090909,3.1787878787878787,3.4147135416666665,"[527, 871, 983, 1009, 1011, 844]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.16, 'cutoff': 12}",K=7/th=0.16/c=12,,,True,,0.3652201938136619,0.4891525680170741,-5.54804914980568,0.037084452349998784,0.5853554077629197,1.0,0.37830383075527585,0.0,0.01999987348597459,0.5193052836393374,0.9999999999999999,0.9448818897637795,3.5984251968503935,3.808333333333333,"[132, 221, 262, 289, 251, 216]",0.04043941737334873,0.4622841241139941,1.0,0.3699909158590647,0,0.022634814790146954,0.5370857702459482,0.9999999999999999,0.9066666666666666,2.9193939393939394,3.219919786096257,"[459, 762, 915, 951, 934, 796]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.16, 'cutoff': 16}",K=7/th=0.16/c=16,,,True,,0.43248924223790264,0.5639015594990507,-2.4619155573566096,0.04946368441946195,0.5306042383419691,1.0,0.37876598720136584,0.0,0.026889182136988456,0.5167244404407153,0.9999999999999999,0.9186351706036745,3.120734908136483,3.3971428571428572,"[106, 186, 232, 262, 220, 183]",0.054904641995480424,0.4021919527000636,1.0,0.3706295673454462,0,0.03119485051336408,0.5369683224892017,0.9999999999999999,0.8103030303030303,2.2418181818181817,2.7666417352281227,"[327, 508, 744, 734, 752, 634]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.16, 'cutoff': 20}",K=7/th=0.16/c=20,,,True,,0.5264195278354399,0.6538055076794016,-0.8040644639218395,0.06381219981540182,0.4510565574970501,1.0,0.3788796183902937,0.0,0.03498307668763135,0.5132351790163191,0.9999999999999999,0.847769028871391,2.58005249343832,3.043343653250774,"[85, 158, 194, 222, 177, 147]",0.06614339504721803,0.32397646164180427,1.0,0.3721285809132927,0,0.0378763772466251,0.53476297814466,0.9999999999999999,0.7218181818181818,1.7393939393939395,2.409739714525609,"[270, 386, 588, 583, 598, 445]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.16, 'cutoff': 24}",K=7/th=0.16/c=24,,,True,,0.6471913946634829,0.74658000268711,0.03098367815544434,0.11543624128805038,0.3827355476274143,1.0,0.38163567000948917,0.0,0.06667697438544874,0.5109307006845264,0.9999999999999999,0.7795275590551181,2.047244094488189,2.6262626262626263,"[46, 114, 158, 190, 147, 125]",0.08773599502334777,0.25311437715742613,1.0,0.373194616070628,0,0.051209012536066544,0.5324616324078257,0.9999999999999999,0.616969696969697,1.289090909090909,2.0893909626719056,"[169, 268, 447, 435, 456, 352]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.16, 'cutoff': 28}",K=7/th=0.16/c=28,,,True,,0.7313566273563521,0.8211563650141032,0.12938914528332401,0.1488476594533407,0.33266207094468225,1.0,0.38390346282564547,0.0,0.08870643856310044,0.5072471024010271,0.9999999999999999,0.7060367454068242,1.7086614173228347,2.420074349442379,"[39, 95, 135, 168, 120, 94]",0.11540437501660447,0.20695817315376966,1.0,0.37570054383756113,0,0.06960582857994166,0.5335403967304221,0.9999999999999999,0.5024242424242424,0.9321212121212121,1.8552472858866103,"[101, 182, 327, 332, 364, 232]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.16, 'cutoff': 32}",K=7/th=0.16/c=32,,,True,,0.7797269587301421,0.8659806638419953,-0.09163451751031693,0.1766573625432249,0.31247745705644736,1.0,0.38515684414454804,0.0,0.10756294035622978,0.501314958364513,0.9999999999999999,0.6115485564304461,1.4173228346456692,2.3175965665236054,"[30, 80, 115, 143, 106, 66]",0.13291982353325915,0.18009973796141038,1.0,0.3772019275671554,0,0.08137418938703893,0.530829876975222,0.9999999999999999,0.41393939393939394,0.7121212121212122,1.7203513909224013,"[83, 130, 253, 247, 293, 169]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.2, 'cutoff': 6}",K=7/th=0.2/c=6,,,True,,0.3114996372629,0.41053867993797505,-9.422722976995194,0.028591724553898745,0.6309508242000745,1.0,0.3795291230302526,0.0,0.01534687703495325,0.5214115271074093,0.9999999999999999,0.994750656167979,4.115485564304462,4.1372031662269135,"[163, 248, 303, 312, 296, 246]",0.02675216048512615,0.5270895871448051,1.0,0.36958702199217985,0,0.014762257562198138,0.5370522703988335,0.9999999999999999,0.9890909090909091,3.601818181818182,3.641544117647059,"[600, 922, 1200, 1125, 1158, 938]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.2, 'cutoff': 8}",K=7/th=0.2/c=8,,,True,,0.32698797636149113,0.4346342752739508,-7.732477261273092,0.031896827975748096,0.6186174792457708,1.0,0.37902875877171277,0.0,0.01716717156972847,0.5210411946650919,0.9999999999999999,0.9816272965879265,3.931758530183727,4.005347593582888,"[154, 241, 287, 309, 277, 230]",0.029775050590798876,0.5059882071678629,1.0,0.36949143950338253,0,0.016472642637883353,0.5367627855471874,0.9999999999999999,0.9642424242424242,3.3442424242424242,3.4682589566310495,"[550, 889, 1070, 1069, 1073, 867]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.2, 'cutoff': 10}",K=7/th=0.2/c=10,,,True,,0.3302220573139107,0.4464050778571054,-7.2136845782959425,0.03215537657583713,0.615590826621481,1.0,0.37885835786518185,0.0,0.017283444461765732,0.5202133646838818,0.9999999999999999,0.963254593175853,3.816272965879265,3.9618528610354224,"[147, 238, 278, 302, 263, 226]",0.031943731939486714,0.496325638503418,1.0,0.3692899480701223,0,0.017722941275610637,0.5370935518458715,0.9999999999999999,0.9309090909090909,3.1787878787878787,3.4147135416666665,"[527, 871, 983, 1009, 1011, 844]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.2, 'cutoff': 12}",K=7/th=0.2/c=12,,,True,,0.3652201938136619,0.4891525680170741,-5.54804914980568,0.037084452349998784,0.5853554077629197,1.0,0.37830383075527585,0.0,0.01999987348597459,0.5193052836393374,0.9999999999999999,0.9448818897637795,3.5984251968503935,3.808333333333333,"[132, 221, 262, 289, 251, 216]",0.04043941737334873,0.4622841241139941,1.0,0.3699909158590647,0,0.022634814790146954,0.5370857702459482,0.9999999999999999,0.9066666666666666,2.9193939393939394,3.219919786096257,"[459, 762, 915, 951, 934, 796]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.2, 'cutoff': 16}",K=7/th=0.2/c=16,,,True,,0.43248924223790264,0.5639015594990507,-2.4619155573566096,0.04946368441946195,0.5306042383419691,1.0,0.37876598720136584,0.0,0.026889182136988456,0.5167244404407153,0.9999999999999999,0.9186351706036745,3.120734908136483,3.3971428571428572,"[106, 186, 232, 262, 220, 183]",0.054904641995480424,0.4021919527000636,1.0,0.3706295673454462,0,0.03119485051336408,0.5369683224892017,0.9999999999999999,0.8103030303030303,2.2418181818181817,2.7666417352281227,"[327, 508, 744, 734, 752, 634]"
Legacy kNN (freq),"{'K': 7, 'thresh': 0.2, 'cutoff': 20}",K=7/th=0.2/c=20,,,True,,0.5264195278354399,0.6538055076794016,-0.8040644639218395,0.06381219981540182,0.4510565574970501,1.0,0.3788796183902937,0.0,0.03498307668763135,0.5132351790163191,0.9999999999999999,0.847769028871391,2.58005249343832,3.043343653250774,"[85, 158, 194, 222, 177, 147]",0.06614339504721803,0.32397646164180427,1.0,0.3721285809132927,0,0.0378763772466251,0.53476297814466,0.9999999999999999,0.7218181818181818,1.7393939393939395,2.409739714525609,"[270, 386, 588, 583, 598, 445]"
